X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-).x	hsa-miR-27a-5p(-).y	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
path:hsa04610	Complement and coagulation cascades	-0.0188570786884096	2.14162908614288e-09	-0.0220143437103819	-8.54134181003574e-09	0	0	0	0	0	0	-0.000241446469631075	0	0.0991003471144128	-0.000489061861208092	0.0308838557065194	0.0108033218951063	0.0136985633499498	0.00823578163162888	0	0	0.00302892423447126	0	0	0	0.000181537758996067	0	0.00544786334585356	0.00544786334585356	0.0532137552270057	0	-0.220868290527706	0	0	0	-2.15196062398378e-06	0.000999563194103164	0.077381859605486	0	-0.000171791414242911	0	3.11871778961003e-09	0	0	0	-0.00447154367679699	0	0	0	-0.0112434777076331	0.0106114123015514	0	0
path:hsa04611	Platelet activation	-0.366607742405156	0.096569912918198	0.207935191986656	-3.12402334099289e-08	0	0	0	0	0	0	0.245159256403994	0	1.48837625716485	-0.00238769314480453	0.00527218101796405	-0.159906238257126	-0.0272428670284472	0.0137309179965831	0	0	-1.28732315930079	1.28468679081579e-05	0	0.00226942222352367	-0.032375967358718	-0.30448614443075	0.0389557641666446	0.0389557641666446	0.185151159618181	0	-0.277355655843796	0	-1.90283208890178	0	-0.00133393850215294	-0.0313652482301971	-0.14101100944656	0	1.38725471556193	0	4.03349841492412e-06	-0.68331127382009	0	0	-0.048370360864819	0	3.47621131632508e-05	0	-0.154992838356996	0.146279732513475	0.18100312324702	0
path:hsa04612	Antigen processing and presentation	0.0462784559659592	4.22168354948675e-10	-0.170816110278046	-7.99903439352552e-09	0	0	0	0	0	0	0.30910772935513	0	0.640028727469805	-0.00125194570620417	-0.241612799788861	-0.0999513169789361	0.0518242820271688	0.0407837536459369	0	0	-0.0104566407944844	0	0	0	0.000483997760504252	0.0845061285497311	0.0334557843431557	0.0334557843431557	0.218064489172242	0	-0.00230071135966361	0	0	0	-6.02219153989782e-05	0.00256174561411912	-0.196230366048819	0	0.000127865553444021	0	8.31481248949828e-09	0	0	0	-0.00125082010152541	0	0	0	-0.0480637071650624	0.0453617489829907	0	0
path:hsa04613	Neutrophil extracellular trap formation	0.00653022353550345	0.353031702807191	0.254944328903109	-3.23207905601384e-08	0	-0.000472799924181683	0	0	0	0	0.110417913595433	0	1.47105587640544	-0.00482256375298194	0.045710646323229	0.106292449425266	-0.025506522510084	-0.0199552251828363	0	0	-1.28978893981463	0	0	0.00199395698058154	-0.0295218466295898	0.0331984756334067	0.0494015150771104	0.0494015150771104	0.137277366068388	0	-0.0143148260179696	0	0	0	-0.000347980005491737	-0.00113820775541485	-0.186626557496179	0	1.38624762716889	0	-0.000164396950840884	0	0	0	-0.0303859712447938	0	-8.14473306843044e-06	0	-0.156556268081397	0.147755272185587	0	0
path:hsa04614	Renin-angiotensin system	0.0265300902773455	1.47027733801705e-07	-0.00823966262288461	-3.40580295779486e-18	0	0	0	0	0	0	-3.97616967496109e-06	0	-0.00123321610439307	-0.000278758938422722	0.00515346904760223	-0.000208841665547683	-0.00309543603717859	-0.000245200533966843	0	0	-0.000280792257282766	-0.00307764330949443	0	3.90606975600773e-06	-9.09524081549334e-06	-9.02760222039852e-08	-5.8653454437016e-05	-5.8653454437016e-05	-0.000300501265493051	0	0	0	-5.8397301863203e-07	0	-2.78031722077673e-05	0.000570914740633417	0.00675156108373765	0	-1.84311172202613e-05	0	-1.56251181511395e-10	-1.03817425534583e-06	0	0	-0.00169893321601732	0	-0.00832774071980848	0	-0.00157225846616633	0.00148387209571013	2.75003193847084e-07	0
path:hsa04620	Toll-like receptor signaling pathway	0.0544627582585213	-0.00104906765037541	0.309215773675983	-3.35881005197816e-08	0	0.00694586070434182	0	0	0	0	0.112314760366605	0	1.09408041494022	-0.00655777657645664	0.019063684321068	-0.0057261095488762	-0.104898845214228	0.0311607550008987	0	0	-1.23989913441208	-0.230472154416097	0	-0.109606280970853	-0.209663857274231	-0.127384202593696	0.0633902606345689	0.0633902606345689	0.217336557362968	0	-0.00376446044590953	0	0	0	-0.00028156780021157	0.0172882211104986	-0.265170517252909	0	0.111491965038256	0	0.0227220833633079	0	0	0	-0.0107810188790868	0	-0.286007553660846	0	0.151091019520277	-0.142597259040496	0	0
path:hsa04621	NOD-like receptor signaling pathway	0.0515117122039104	0.000229729702613854	0.112788706367983	-0.466821633040443	0	0.197733524655038	0	0	0	0	0.112071284969296	0	0.650992353963207	-0.00765984813608923	0.0275902961431892	0.113364260594466	-0.142636315259983	-0.0674860331531006	0	0	-1.26533150464608	-0.281687095165771	0	-0.4275541170162	-0.208482659226048	-0.383668256471156	1.09357989204189	1.09357989204189	0.78411218714608	0	0.00939831217154081	0	0	0	-0.000166666699743202	-0.471955502275374	-0.450129708853033	0	1.38863440441838	0	0.376689664347792	0	0	0	-0.0629300718585876	0	-0.857655809127918	0	0.48372848679403	-0.456535117412313	0	0
path:hsa04622	RIG-I-like receptor signaling pathway	0.0421613049679476	3.474263252362e-05	0.265278521885748	-0.00746409096095267	0	0	0	0	0	0	0.111119477308563	0	0.269717375202551	-0.00455708899351699	0.0605142619965922	0.00391765933443905	-0.0255161524539946	0.00608179620828995	0	0	-0.0125655276171087	-0.211265321374328	0	0.00241319509571161	-0.0303093372392671	0.0845061285497311	0.058107857366389	0.058107857366389	0.268853822205251	0	-0.00230071135966361	0	0	0	-0.000322982965961708	0.0106489604817801	-0.149515961182716	0	0.0215439638363425	0	-0.000164195696948331	0	0	0	-0.0341657771417526	0	-0.28582955244762	0	0.195693448974042	-0.184692310135181	0	0
path:hsa04623	Cytosolic DNA-sensing pathway	0.047610109954829	0.00019730925351044	0.209776785614449	-0.00147253341774708	0	0	0	0	0	0	0.11114572106768	0	0.184623926003994	-0.00355460953749583	0.075134895195115	0.173918800983025	0.0432872750861772	-0.0439590105318174	0	0	0.00692198411974406	-0.105632660687164	0	-0.0241866719343432	-0.0302994639897213	0.0845061285497311	0.0409148099547876	0.0409148099547876	0.172799703770388	0	0.091007617705638	0	0	0	-0.000320180034962174	0.0238324839437671	-0.11064018491715	0	0.00152724140133563	0	-0.138075759275631	0	0	0	-0.0191466960887366	0	0	0	0.458282170416144	-0.432519295825531	0	0
path:hsa04625	C-type lectin receptor signaling pathway	0.0928918557835706	0.341680160865219	0.330476434188018	-3.19879672985264e-08	0	-0.000427765295224248	0	0	0	0	0.111955253235359	0	1.49280082788321	-0.00695007802660189	0.0376507981866803	-0.0196318376577181	-0.19334329683272	-0.220347592996648	0	0	-1.2492894715335	0	0	0.0679230400988373	-0.0282249353955745	-0.169222596925602	0.0632210552785037	0.0632210552785037	1.06879667610129	0	-0.00230071135966361	0	-0.151846949737798	0	-0.000319742843615082	0.0155782112720662	-0.290232961538778	0	1.43804149628472	0	-0.000164234687974064	-2.42955119580477	0	0	-0.317339111990782	0	-2.83647420293598e-06	0	0.605998291144062	-0.571931380003501	0.643566660433848	0
path:hsa04630	JAK-STAT signaling pathway	-0.446356040537741	0.376808998283012	0.31405387760692	-3.22667423735005e-08	0	0.12791387039679	0	0	0	0	0.115377198846746	0	0.958929031059996	1.70891557805957	-0.500223492409757	-0.462918685467024	-0.128408965471144	0.0573726764131607	0	0	-0.0607681341540775	0	0	-0.10891809600772	-0.406437831829535	0.0766814870173486	0.0354096938635072	0.0354096938635072	0.423907505044029	0	-0.00230071135966361	0	0	0	0.00115937309344987	1.47425152321453	-0.240352198936987	0	0.0618124290771156	0	-0.000119225623316592	0	0	0	-0.78801653116817	0	-0.00269636950873408	0	1.83689512977248	-1.73363189607203	0	0
path:hsa04650	Natural killer cell mediated cytotoxicity	-0.25277441069874	0.0438523817158935	0.0884221532845713	-0.162467699667215	0	-0.000985143114749469	0	0	0	0	0.446018465742504	0	1.88173741222229	0.167711193135138	-0.280986263164175	-0.0851877082837725	-0.0608696558318366	0.0184828423959366	0	0	-1.22514624862527	0	0	-0.174515078658954	0.0299649784219959	0.0651767879268289	0.0331982543932335	0.0331982543932335	0.292907310940509	0	-0.00230071135966361	0	0	0	-0.000106940360248604	0.0480527030658177	-1.64688363043847	0	1.65782243094978	0	5.43369494488928e-06	0	0	0	-0.173553201262257	0	-0.000313685514303298	0	0.417180620129384	-0.393728317832161	0.0257426664173539	0
path:hsa04657	IL-17 signaling pathway	-0.236181550597912	0.688042992033408	0.315427955393449	-3.21232475671396e-08	0	0.00746164243981274	0	0	0	0	0.112120813336652	0	0.354145839955114	-0.175367565339285	-0.450628439093272	-0.00492263015029814	-0.138724187937527	-0.69317580627852	-0.032866999223411	0	-1.31582443495885	-0.105632660687164	0	0.007675301068305	-0.21890028350493	-0.126759192824597	0.0638478317572127	0.0638478317572127	0.464320811055982	0	-0.00144914139507345	0	-0.151846949737798	0	-0.000239490100811659	0.0490264970350111	-0.33199204458386	0	1.35205489794428	0	0.0227968934844983	-2.42955119580477	0	0	4.9056888269837	0	-0.571659104895241	0	0.896531808731074	-0.846132212050583	0.643566660433848	0
path:hsa04658	Th1 and Th2 cell differentiation	-0.237537891454294	-0.00138305353187705	0.385051446246411	-3.1987645208488e-08	0	4.29818112892438e-05	0	0	0	0	0.109495585043844	0	0.32766533126756	1.70873970260458	-0.224146765347807	-0.207614847817408	-0.0136218165008242	-0.542892269678781	0	0	-1.2607038939101	-0.105632660687164	0	0.00641472544602934	-0.0425337308246201	-0.126738158841983	0.0647153927530363	0.0647153927530363	1.16722576338388	0	-0.00230071135966361	0	0	0	-0.000307135197812253	0.016132366825397	-0.274143078556299	0	0.0980067965528229	0	0.00300516570938115	0	0	0	-0.33631636744232	0	-0.000166868137636794	0	0.347493474438537	-0.327958717511627	0	0
path:hsa04659	Th17 cell differentiation	-0.0169278737903126	0.355606554230638	0.401881943382528	-3.19865859097582e-08	0	0.0160322156108879	0	0	0	0	0.00250447262563367	0	0.400763619149382	-0.00947592351532902	-0.4517425979725	-0.05436011016992	-0.00755905792319432	-0.0188188612099259	0	0	-1.22688566206801	-0.105632660687164	0	0.00629481050454489	0.0378002506229085	0.0845271625323453	0.0635511712933854	0.0635511712933854	1.16110451886902	0	-0.00690213407899083	0	0	0	-0.000300068026672194	0.0274409118368618	-0.277635983502818	0	0.100013508872651	0	1.55308935622395e-05	0	0	0	-0.33342882355324	0	-0.000250444030165338	0	0.0938408680402496	-0.0885654925819379	0	0
path:hsa04660	T cell receptor signaling pathway	0.0451570651015669	-0.000779045726477785	0.347580990047984	-3.19886672822413e-08	0	-0.000988581659652609	0	0	0	0	0.293072387456385	0	1.58303056024761	-0.00735506869629448	-0.200219244252097	0.00805293656859951	0.0652591095405161	-0.0294615449791643	0	0	-1.24766782726153	-0.105646081712349	0	0.0110253294249517	-0.0296964187298702	0.0836497449718781	0.0632833548046386	0.0632833548046386	1.0715367914736	0	-0.00213637483397335	0	0	0	-0.000329924450064859	0.0165228330410259	-1.87828945753235	0	0.285939890871061	0	0.0101328130269627	0	0	0	4.8329426988104	0	-4.7864217317809e-05	0	0.645911740102328	-0.609601047190686	0	0
path:hsa04662	B cell receptor signaling pathway	0.0455637248335645	-0.00101816727491835	0.292832261951039	-3.19883970693102e-08	0	-0.000515781735470926	0	0	0	0	0.278012757341571	0	1.46342786786935	-0.00610718923149383	0.0404528836133951	0.113674164785898	-0.0174521459481123	-0.0122369508197684	0	0	-1.20769447050929	-0.105632660687164	0	0.0090141738606158	-0.0297036764844101	0.0416280545057659	0.0632899582672631	0.0632899582672631	0.983145196610751	0	-0.00230071135966361	0	0	0	-0.000320152891858147	0.0127768124969313	-1.88011965935444	0	1.58581339545481	0	-0.000164407554565795	0	0	0	4.85175011041588	0	-8.42838048872404e-06	0	0.0828539758434032	-0.0781962415330134	0	0
path:hsa04664	Fc epsilon RI signaling pathway	-0.287286209535014	0.0980543056187578	0.0614641300887599	-1.59998439692628e-08	0	-0.00103156347094185	0	0	0	0	0.165465928393532	0	1.52669222767796	-0.00331765265857712	0.0255024050492147	-0.0157543286489031	-0.0879019182258856	0.00335435336821688	0	0	-1.29172866731338	-0.124922226075963	0	0.0066278599160682	0.0307728728270874	-0.0605656044222512	0.00513978253781923	0.00513978253781923	0.0993942272973817	0	-0.00193186715755881	0	-0.384362591523802	0	-0.00013589480418795	0.00823801847660289	-1.69235716486712	0	1.60680413806041	0	0.0102154645046538	-0.68331127382009	0	0	-0.0491982686167233	0	-0.000241755706793131	0	-0.0575115590102947	0.0542784786551339	0.18100312324702	0
path:hsa04666	Fc gamma R-mediated phagocytosis	-0.287568523308856	0.0973005895536857	0.154381852043855	-1.59991148951329e-08	0	-0.000515781735470926	0	0	0	0	0.223256961192823	0	1.0350726056175	-0.00286015699911881	0.0136391661544837	-0.00101394630048585	-0.0794154728889021	-0.00258658513076207	0	0	-1.31646768983422	-8.27323470294116e-05	0	0.00217194232288738	-0.0294632045199705	-0.0599405946531514	0.0254235951675702	0.0254235951675702	0.059955800367759	0	-0.00518160210567717	0	-0.384362591523802	0	-0.0002183648240007	0.00634989774657559	-1.7562891984032	0	1.68357533183298	0	-6.91871549808932e-07	-0.68331127382009	0	0	-0.0451591626748538	0	-0.000230906278624017	0	0.174444483651362	-0.164637880546439	0.18100312324702	0
path:hsa04668	TNF signaling pathway	0.0474748473027953	-0.00188910602023117	0.107555500560338	-0.143105591231437	0	0	0	0	0	0	0.360245154615769	0	1.07344190769758	-0.00660465370557722	0.0656967578055311	0.172940014093961	0.0967689125455649	-0.480586637668514	0	0	-1.30055431837359	-0.230472154416097	0	-0.0141784776688314	-0.0288510665330931	0.0845061285497311	0.0633210134427244	0.0633210134427244	0.232881144080208	0	0.0880835013085077	0	0	0	0.00271469504276627	0.213819346775986	-0.340840301257989	0	0.113468200943038	0	0.166005422102273	0	0	0	-0.146665973930111	0	-0.314414928740062	0	0.368945786064064	-0.34820506205014	0	0
path:hsa04670	Leukocyte transendothelial migration	-0.0763512185338223	-0.000689210360713534	0.147017407563846	-9.29971064204981e-09	0	0	0	0	0	0	0.528241887322583	0	1.83286872026953	-0.00228068731132922	-0.224197551546867	0.0398175004933084	-0.0173370142006874	0.00261038348066069	0	0	-0.0707159054011036	1.16022554309939e-05	0	-0.118497525653464	-0.306232516604891	-0.0165286237322137	0.0389546531247244	0.0389546531247244	0.258843999102023	0	-0.347984464431672	0	0	0	-0.000417901975723703	0.00521836371592144	-1.74527810421664	0	0.185216233831339	0	-8.838652272523e-05	0	0	0	-0.0105540919662167	0	3.64189496702432e-05	0	0.136184183879494	-0.128528428807621	0	0
path:hsa04672	Intestinal immune network for IgA production	-0.0316738866966064	0.000202506666371458	0.0592051766767372	-5.69193250474486e-11	0	0	0	0	0	0	-0.000604626035822036	0	-0.00368576324987536	-0.00148376384409728	0.0374630811398519	0.0186071132141616	-0.16841051949821	0.000182386996008434	0	0	0.00179950642908265	-0.00556139137464415	0	-0.130982864883303	-0.0393944309272036	-0.0084506128549731	0.0145240123370584	0.0145240123370584	0.0575694906179584	0	-0.00960296915337856	0	0	0	-1.4251313062992e-05	0.00304288931812924	0.248048649985235	0	0.142852500750368	0	2.60158238709281e-06	0	0	0	0.00287845743674733	0	-0.0150484707784489	0	-0.00989932361519979	0.00934282142224149	0	0
path:hsa04713	Circadian entrainment	0.0311599860874073	-7.46921647380728e-06	-0.442490776605356	-8.13037447648134e-09	0	0	0	0	0	0	0.16692426085462	0	0.247446641738515	-0.00177447057016145	0.014884834567448	0.00146378579002247	-9.76600094081176e-05	0.00158071666712381	0	0	-1.24517276387906	-0.00498790635848056	0	6.33052898383472e-06	0.0320782764342388	-0.000222818893636986	0.022433077785847	0.022433077785847	0.123624057224639	0	-0.0491165591668171	0	-0.00144135971821425	0	-0.00178792453568261	0.00366035229581456	-0.13778304170718	0	0.0397520749261331	0	5.51086958045219e-07	-0.00256241727682535	0	0	-1.85387000957321	0	-0.0134966877935356	0	-0.0457310171421479	0.043160193890472	0.000678761712176324	0
path:hsa04714	Thermogenesis	-0.000276940256063412	0.343895657359849	-0.135034960602339	-3.86730018926736e-13	0	0.0159892337995987	0	0	0	0	0.0703480091118184	0	0.811472008516374	-0.002799656562098	0.0478556869247731	-0.0890713360234494	-0.0545374311324318	-0.000500655686654131	0.257426664173539	0	-0.0841383812258979	-0.220776940969191	0	-0.029753719566933	0.0306218225318627	0.0418973987506664	-0.15689551792308	-0.15689551792308	0.198911455987524	0	-0.000425861319261851	0	0	0	0.000725060516329298	0.00749535528263051	-0.148118768621524	0	0.0214934994383066	0	0.0102157434024846	0	0	0	0.111272813876442	0	0.000242384938320755	0	-0.0122284949405983	0.0115410556249895	0	0
path:hsa04720	Long-term potentiation	0.000352606681297285	0.000690585093445783	-0.160551693348623	-7.33056186130614e-13	0	-0.000515781735470926	0	0	0	0	-6.65134401938786e-05	0	0.662311867583417	-0.00358248313869229	0.0337455692091087	0.0333424630647669	-0.0562486856879523	-0.0116044382093514	0	0	-1.22617151335216	-0.00686321106570332	0	0.00902288448055353	0.0313735401532458	-0.000736419215918172	0.0108217370244208	0.0108217370244208	0.091982877390937	0	-0.00158737303420682	0	-0.000720679859107127	0	0.0217577220187294	0.00742471991714727	0.0111772924303424	0	0.0404475687878068	0	3.16717447905113e-07	-0.00128120863841267	0	0	-1.12001604143376	0	-0.0185794700876859	0	-0.0741949159248957	0.0700239609158923	0.000339380856088162	0
path:hsa04721	Synaptic vesicle cycle	0.00022181783335732	7.04582036065062e-10	0.0103420217621849	0	0	0	0	0	0	0	-1.22768594168697e-06	0	-0.000632969546651316	-0.000266397536944073	0.0154809278791845	-0.000225519752063141	-0.000980447874036983	0	0	0	-0.000631288931504661	0	0	0	-2.539213477776e-05	0	1.02969894854037	1.02969894854037	5.76363099226621e-05	0	0	0	0	0	-3.6426540707927e-05	0.000545951059891904	0.000910107612700215	0	-3.03593509071708e-05	0	-4.36222760959009e-10	0	0	0	-0.00081050316854762	0	0	0	-0.00234322733217194	0.00221150003446533	0	0
path:hsa04722	Neurotrophin signaling pathway	0.0574089056043329	0.0786816841842407	0.313946378712884	-0.00478946989063043	0	0.128519054299742	0	0	0	0	0.446709873513733	0	1.72010900024126	2.39479523881287	-0.211614242318837	-0.0408286976364481	-0.0244913318646814	0.0183291445952513	0	0	-1.24883366021537	-0.211265321374328	0	0.0139431379760449	-0.0297229011478687	0.0346474853131724	0.0633013144320478	0.0633013144320478	0.213132503790568	0	0.000211665445089052	5.14853328347079	0	0	-0.150393902922449	1.00757095669845	-0.277786243600886	0	0.198108189883247	0	0.0672431840930993	0	0	0	5.14529409131541	0	-0.000461693752354168	0	0.0668282231748022	-0.0630713955172861	0.0257426664173539	0
path:hsa04723	Retrograde endocannabinoid signaling	0.000209869919383008	1.05645430782053e-05	0.000887637610400916	-1.99659155847089e-15	0	0	0	0	0	0	0.00148684283486818	0	0.116064710663901	-0.0023147748674439	0.0319202057000986	0.0269900435879098	-0.0541543549147492	-0.00914898938722423	0	0	-1.23535267121373	-0.00845855516028794	0	0.00228986409322193	0.0314218640772287	0	0.00550169712890363	0.00550169712890363	0.128035419840609	0	-0.0497216592128444	0	0	0	-0.00184304356635854	0.00544168166431464	0.0051635117605151	0	0.0586027192409913	0	5.39810158626472e-07	0	0	0	-0.532898099718128	0	-0.0228878551396027	0	-0.0495740224392318	0.0467871600965524	0	0
path:hsa04724	Glutamatergic synapse	0.000274445338745917	0.010734284362076	0.025309267366008	-2.19279762724834e-17	0	0	0	0	0	0	0.00161123080400673	0	0.0415784403463815	-0.000800035096215274	0.0317242257475345	0.00346332242111885	-0.0628038364993796	-0.00276314812298119	0	0	-1.27131365215493	-0.0274501616808972	0	2.5148902032741e-05	0.03142193207276	-0.00660204129294775	0.00541211449850444	0.00541211449850444	0.0150110715188338	0	-0.269175241972082	0	-0.0427069546137557	0	-0.00184203007398814	0.00165179024031798	0.00536211841978194	0	0.0833737946044045	0	5.39811326751905e-07	-0.0759234748688992	0	0	-1.25127900750852	0	-0.074276908077722	0	-0.021866790055905	0.0206375225733887	0.0201114581385578	0
path:hsa04725	Cholinergic synapse	0.000137550456462533	8.66371578433585e-06	-0.00401623051531924	-1.59938379751598e-08	0	0	0	0	0	0	0.0498396519339707	0	1.3989457569777	-0.00508549061415918	0.0266289368058564	0.0458244946814324	0.00776691309297835	-0.000648622053953887	0	0	-1.23863779147111	-0.00280759188139518	0	0.00684094943159228	0.032874732248698	0	0.0332487630552055	0.0332487630552055	0.159890132186756	0	-0.0481382326113334	0	0	0	0.0212475761096027	0.0104612014340331	-0.211980351261945	0	0.0904298750811477	0	5.64769626218104e-07	0	0	0	-0.015887477078836	0	-0.00759701332612814	0	0.0963585363322748	-0.0909416271712462	0	0
path:hsa04726	Serotonergic synapse	0.0264962983708902	0.353952218853556	-0.192754040715916	-7.99903429435435e-09	0	0	0	0	0	0	0.00142827312221796	0	0.512028911718355	-0.0025836201314528	0.055225333409836	-0.100616617966733	-0.137418619083754	-0.0166634778945083	0	0	-1.27381754817646	-0.00353143649133058	0	-0.000113738098233291	0.0316034640706377	-0.218313000454549	0.00561544008421149	0.00561544008421149	0.143259183112854	0	-0.0480146562561728	0	-1.41221222169037	0	-0.000260930030392697	0.0121395587584464	0.0770643690331434	0	0.0417568074322723	0	5.42929945568705e-07	-2.51059950522732	0	0	-0.266537371999498	0	-0.00955565168242392	0	0.197966887683179	-0.18683794479665	0.665035641996759	0
path:hsa04727	GABAergic synapse	7.20107144059165e-05	0.00336561097472394	-0.207570498606875	-0.0703754131767019	0	0.00799461689979936	0	0	0	0	0.00129588565821248	0	0.051456591967001	-0.000277200191187924	0.00473040711093561	-0.000442474785785097	-0.0466418428205397	-0.000211448945480888	0	0	0.00245938353533309	-0.00301300907305967	0	6.12810636493678e-05	5.22296146632532e-07	-0.000445637787273972	-2.63778740125746e-06	-2.63778740125746e-06	-0.00634723764711057	0	-0.0451809997766362	0	-0.00288271943642851	0	-0.00178817944867201	0.000571589731332017	-0.12892023681108	0	-0.000164548883585165	0	8.97275747456477e-12	-0.00512483455365069	0	0	-0.242705086589163	0	-0.130651227700452	0	-0.010492173719719	0.00990234375649216	0.00135752342435265	0
path:hsa04728	Dopaminergic synapse	7.06081846358559e-05	0.00808410456527946	-0.285166495879285	-2.39928721921751e-08	0	0	0	0	0	0	0.0889506452355652	0	0.438751758549573	-0.00431908733558495	0.0218422288925108	0.0189355582744893	6.60548142640992e-05	0.0149880438032472	0	0	-0.0767715652298985	-0.00376564478947222	0	0.00663851213204168	0.0265173051544438	-0.000222818893636986	0.0278364348451856	0.0278364348451856	0.243381689697267	0	-0.0490321997502961	0	-0.00144135971821425	0	0.0027850133957981	0.00956731969119636	-0.368831968027899	0	0.0229550711939979	0	3.73390937514585e-06	-0.00256241727682535	0	0	3.79358220882028	0	-0.0387723470280397	0	-0.10969258729966	0.103526088682542	0.000678761712176324	0
path:hsa04730	Long-term depression	0.000996459161120143	0.106332305509207	0.0175545931025108	-7.26975285853711e-13	0	-0.000515781735470926	0	0	0	0	0.00180713024297238	0	0.530575387742245	-0.00280897094020049	0.0382971282547478	-0.0108306234326579	-0.0630236660996844	-0.0134097541125383	0	0	-1.28831297805572	-0.00297836449305914	0	0.00204878147011698	0.0313828211071378	-0.0600433814056293	0.0136704619245236	0.0136704619245236	0.171590598729191	0	-0.00239273981405015	0	-0.384362591523802	0	2.11795465548905e-05	0.00585209107851695	0.00334258121111698	0	0.0423307268172915	0	-8.3159801207928e-05	-0.68331127382009	0	0	-0.432630459039257	0	-0.00806753230288402	0	0.170152159834513	-0.160586854792954	0.18100312324702	0
path:hsa04740	Olfactory transduction	-5.46774745376691e-08	-3.46659755221722e-06	0.0344412695699342	3.08729398210033e-20	0	0	0	0	0	0	0.000116297611188471	0	0.100713539573512	-0.000252882210180895	-1.28078018153058e-05	0.00986619919114905	0.00342366601785924	-0.00823858824420463	0	0	-0.00229888157881555	2.78982365867856e-05	0	-3.54077608153662e-08	-0.000161719353661161	0	-8.48969763345698e-06	-8.48969763345698e-06	0.0116679059816813	0	0.000745699073562244	0	0	0	-0.000631683171824996	0.000518843793706273	0.00286722447994389	0	5.43246404174988e-06	0	-2.77824860225485e-09	0	0	0	-0.00748384457989681	0	7.54893460583614e-05	0	-0.020839888302521	0.0196683493174179	0	0
path:hsa04742	Taste transduction	-4.77265456390722e-08	-1.23291662406799e-07	0.0125625683508547	-6.15241824633911e-18	0	0	0	0	0	0	0.000169796382194242	0	0.00425389822033647	-0.000260103082841876	4.86084337300038e-06	-0.0002008607381587	-0.00442107125579833	-0.000314143113242296	0	0	-0.00144231782224274	-0.00555961372037705	0	7.05612601085267e-06	-0.000184156163830932	0	0.000106705614949405	0.000106705614949405	5.66256157274928e-05	0	-0.220868290527706	0	0	0	1.01240443175542e-08	0.000533232624754162	-0.074598846532078	0	4.35527271333791e-05	0	-3.16370052920125e-09	0	0	0	-0.011235506664557	0	-0.0150436606551379	0	-0.0180657172187056	0.0170501315443331	0	0
path:hsa04744	Phototransduction	6.98674029096686e-05	-1.38423211008015e-06	0.00433967555679594	0	0	0	0	0	0	0	-1.20667658223963e-05	0	0.00210833630561205	7.83435854369954e-07	0.00487612834901406	-2.04704096300719e-05	0.0101066375398836	0	0	0	6.59852464383336e-05	0	0	0	-2.17464283713327e-19	0	3.71409849142798e-12	3.71409849142798e-12	-7.66624429296209e-09	0	0	0	0	0	-3.86176584088534e-07	-1.82609796436708e-06	0.000980924142568068	0	-6.85217720065394e-05	0	-3.73591551406255e-24	0	0	0	0.00119617829612404	0	0	0	-0.00202140055192112	0.00190776512755091	0	0
path:hsa04750	Inflammatory mediator regulation of TRP channels	0.000835873011786349	0.11257486448212	-0.0343495499192563	-8.00387799237677e-09	0	0	0	0	0	0	0.000135099962610526	0	1.04408338669074	-0.00281631630394644	0.0314600787499641	-0.0206006005167451	-0.0378932655534619	-0.00242557537215353	0.257426664173539	0	-0.0966535696627582	-0.115238831535774	0	0.00179871579091186	0.0315950103502061	-0.0682886884170014	0.0193370781539851	0.0193370781539851	0.256460278826285	0	-0.000809313212539119	0	-0.391126803284879	0	-0.00188849155342284	0.0135946507708236	0.0727227792151502	0	0.0724317496533024	0	-2.23977122123127e-06	-0.695336539173117	0	0	-0.0127867233795017	0	-0.00011418025097752	0	0.174193579941615	-0.164401081685681	0.184188509863874	0
