X..Pathway.Id	Pathway.Name	hsa-miR-1-3p(-)	hsa-miR-11400(+)	hsa-miR-1228-5p(-)	hsa-miR-1246(-)	hsa-miR-126-3p(+)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-144-5p(+)	hsa-miR-146a-5p(-)	hsa-miR-146b-5p(+)	hsa-miR-150-5p(+)	hsa-miR-193a-5p(-)	hsa-miR-197-3p(-)	hsa-miR-199a-3p(-)	hsa-miR-199a-5p(+)	hsa-miR-20a-5p(-)	hsa-miR-215-5p(+)	hsa-miR-221-3p(-)	hsa-miR-223-3p(-)	hsa-miR-224-5p(+)	hsa-miR-3168(-)	hsa-miR-32-5p(+)	hsa-miR-335-5p(-)	hsa-miR-338-5p(-)	hsa-miR-340-3p(+)	hsa-miR-342-5p(+)	hsa-miR-363-3p(+)	hsa-miR-370-3p(+)	hsa-miR-374a-5p(+)	hsa-miR-375-3p(+)	hsa-miR-378a-3p(-)	hsa-miR-381-3p(+)	hsa-miR-409-3p(+)	hsa-miR-4433b-3p(+)	hsa-miR-450b-5p(-)	hsa-miR-493-3p(+)	hsa-miR-495-3p(+)	hsa-miR-501-3p(-)	hsa-miR-502-3p(-)	hsa-miR-542-3p(-)	hsa-miR-543(+)	hsa-miR-654-3p(+)	hsa-miR-99b-5p(+)
path:hsa04925	Aldosterone synthesis and secretion	-0.00639220193953545	0	-5.39566131925917e-07	0	0	0	0	0	-0.00172741436953494	-6.88256109510547e-09	-0.0800377846843082	1.75155954855927e-05	0.0583563138927372	3.37076418176453e-09	-0.029620997664252	0.00284859440763247	0	-0.00461838932561527	-0.0339798646175349	0.000237177950843549	0	0	0.000857519697198665	0	-0.886391316192768	0	-0.00248969430313306	0	0.0190910798605689	-0.0219708470941943	0.097136580468808	0	0	0	-0.243708338958443	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04926	Relaxin signaling pathway	-0.0391575013643856	0	1.83945535796335e-05	0	-0.0134975066433598	0	0	0	-0.00448240095470268	0.0934272481038895	-0.445286055279305	0.0758198314320797	1.40969288855176	0.0264140853787453	-0.244010157969591	0.0144421563691046	0	-0.00878426243264142	0.0370115940293394	-0.0579662412759117	0	0.00555325987612518	0.0534588014548811	0	-3.36007213633439	0	0.145284094554092	0.472412732517594	0.0180168578112737	-0.0016681269233559	0.71084322144892	0	0	0	-1.1352237010996	0	0.214675411281323	0	0	0.0237456766584302	0	0	0
path:hsa04927	Cortisol synthesis and secretion	-0.00248305439744117	0	6.67443642547142e-05	0	0	0	0	0	0.00276734662816898	0.124592362133068	-0.185982942924015	2.34920364716397e-05	0.0682877093665673	3.37076418176453e-09	-0.061276469683435	0.00346544590780744	0	-0.00714984016514161	-0.033825826552292	0.0110055681834106	0	0	0.000898148905559388	0	-1.5809495428629	0	0.0720511289768395	0	0.0809525809727916	-0.0011802466031548	0.101518119034911	0	0	0	-0.336994846409366	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04928	Parathyroid hormone synthesis, secretion and action	0.0770482762215941	0	-5.47159920123523e-07	0	0	0	0	0	-0.0121272266698246	-0.622961845078145	-0.742278463166776	-0.00255008792207431	1.39039831218595	0	-0.253969712033742	-9.67907659778103e-05	0	-0.00725952437293918	0.545461269086283	0.00336301233927229	0	0	0.000857519697198665	0	-2.80151028290814	0	-0.892833189758677	0	0.0923319107769643	-0.00124090929433131	0.568021831620859	0	0	0	-1.0867551941151	0	0.32024288324445	0	0	0	0	0	0
path:hsa04935	Growth hormone synthesis, secretion and action	0.00415756312293795	0	4.32263544818941e-05	0	-0.0134975066433598	0	0	0	-0.00712274567513811	0.0925572861658978	-0.157927096652708	0.997495325960472	1.40095117001391	0.0270862000062698	-0.0882166198872935	0.132396380589089	0	0.102502987016818	-0.0360086973600753	0.0116025637921355	0	0.00555325987612518	-0.00226038197912237	0	-2.74209255975751	0	0.0686905929948447	0.421797082604994	-0.022740092183339	-0.00116404656009931	0.685468829140742	0	0	0	-1.24571220851136	0	-0.107082575523969	0	0	0.0245145735048267	0	0	0
path:hsa04960	Aldosterone-regulated sodium reabsorption	0.000782842912066934	0	3.24729999799671e-09	0	0	0	0	0	0.00354628440859338	0	8.03423014485729e-06	0.0108078664499095	0.0730362401397549	0.00762745671625303	0.00145618220052126	0	0	-0.0744798975985832	0.000178312675217468	6.82461996719514e-06	0	0	-0.000427837875919732	0	-0.887218061394879	0	0.075832511204148	0.607387798951193	0.0140659846690839	-0.000108949053055579	0.0869210529523496	0	0	0	-0.121144622212468	0	-2.3964535683403e-06	0	0	0.0238358022382907	0	0	0
path:hsa04961	Endocrine and other factor-regulated calcium reabsorption	0.0881839897554881	0	4.68725844263724e-08	0	0	0	0	0	-0.00938977731177044	0	-0.0485910239160954	6.78430867451627e-09	0.169048750323835	0	-0.00473196115750113	0	0	0	0.0953863815834137	-0.353634523969335	0	0	0.00243775250164336	0	-0.588640581156133	0	-0.00166896479817556	0	-0.027592188583786	7.18617832755153e-05	0.279491334354332	0	0	0	-0.578079786383197	0	0.108172874670355	0	0	0	0	0	0
path:hsa04962	Vasopressin-regulated water reabsorption	0.0097204428869688	0	-2.70067589724987e-07	0	0	0	0	0	0.00214285985319844	0	-0.0890353167941917	-3.73908865973132e-06	0.034602150465059	0	-0.0265911836042119	0.00289698979062138	0	-3.67678872002494e-06	-0.000674442864078549	2.39475689385149e-05	0	0	0.00164763609942101	0	-0.586997559466531	0	-0.000792306001990886	0	-0.000625957016752406	-0.00115829395529044	0.0388060227744563	0	0	0	-0.00567586601339924	0	0	0	0	0	0	0	0
path:hsa04964	Proximal tubule bicarbonate reclamation	6.01293127965458e-09	0	0.000253462306678215	0	0	0	0	0	-2.79333740518976e-05	0	0	-2.00409987844105e-07	0.00115914284923128	0	3.21341389404722e-05	0	0	0	3.882804035836e-12	0	0	0	0	0	-0.20151203572697	0	-0.000195706726279199	0	-1.42890793064299e-07	-0.000155897038610788	0.011884525848678	0	0	0	-0.00173165900924277	0	0	0	0	0	0	0	0
path:hsa04966	Collecting duct acid secretion	0	0	0	0	0	0	0	0	0	0	0	0	-5.9540022719211e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.48850056798027e-08	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04970	Salivary secretion	-0.0248134602820047	0	-5.4359580779268e-07	0	0	0	0	0	-0.00190122193717452	0.000147831765970693	-0.0809866511648717	2.6686498868582e-05	0.018668820460996	-7.2401249298808e-05	-0.0174518991577879	-9.67907659778103e-05	0	0.000230111823458387	-0.0330738429273634	0.000380999354986322	0	0	0.000857519697198665	0	-0.193969398074696	0	-0.00128563192857576	0	-0.00835778623259641	0.00163351503025869	0.0401315688215653	0	0	0	-0.111392086312842	0	0.126842895197452	0	0	0	0	0	0
path:hsa04971	Gastric acid secretion	0.0966876853838406	0	-5.66986034365468e-07	0	-0.00234739245971475	0	-0.0064019794355857	-0.00880272172393033	-0.00111460572788967	0	-0.0973117618541412	0.00378488478070127	0.00441337723479837	0	-0.0139400823052711	-0.000100582884455298	0	1.27657341489452e-07	-0.0330262612109118	0.0225785965371963	0	0	0.00418418620668373	0	-0.294395753048354	0	-0.000932518662147637	0	-0.000868921892686994	0.00176550865564717	0.0179254762082699	0	0	0	-0.137855876864776	0	0.000866166526093159	0	0	0	0	0	0
path:hsa04972	Pancreatic secretion	-0.0295884932533963	0	-5.47175405777701e-07	0	0	0	0	0	-1.1926572209054e-05	0.000147831765970693	-0.0971836591369034	3.03053785395714e-05	-0.00130089328005483	-7.2401249298808e-05	-0.013800360000679	-9.67907659778103e-05	0	1.22844477292221e-07	-0.0330730030849954	0.000380999354986322	0	0	0.000857519697198665	0	-0.0944602363134083	0	0.0740325721550961	0	-0.000909250117575761	0.00173871584142485	0.0200480898471791	0	0	0	0.00733137213434479	0	0.134041565407244	0	0	0	0	0	0
path:hsa04973	Carbohydrate digestion and absorption	0.00489467180252472	0	-1.2114590447135e-11	0	0	0	0	0	-0.0089877010005083	0	0.0161970079720318	3.40137732394744e-09	-0.000953209303029387	0	-0.00568780628932047	0	0	0	-0.000866686204873594	0.0107981491477671	0	0	0	0	-0.585032761130415	0	-0.000405090838962621	0	0.00640259615985118	7.75929407506606e-05	0.0681095569344833	0	0	0	-0.555007856653296	0	0	0	0	0	0	0	0
path:hsa04974	Protein digestion and absorption	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04975	Fat digestion and absorption	9.59544615842821e-06	0	-2.68646031116121e-11	0	0	0	0	0	-5.34866556552503e-06	0	0	-2.05754129403967e-12	0.000690516896451228	0	-1.17819989077775e-06	0	0	0	-1.73521509105365e-12	0	0	0	0	0	-0.00283122883060711	0	-1.2883660470385e-05	0	5.74858733191086e-08	-8.42340547923848e-09	0.0177869026223626	0	0	0	0	0	0	0	0	0	0	0	0
path:hsa04976	Bile secretion	0.00179960305550688	0	-5.47182193586072e-07	0	0	0	0	0	0.00375371167342382	0	-0.0971836591369034	-2.29001624885586e-08	-0.00137823130894413	0	0.0241486267110037	-9.67907659778103e-05	0	1.22844477292221e-07	0.000385495919437914	0.000163429274665904	0	0	0.000857519697198665	0	-0.491194749608687	0	0.0735700816623144	0	0.0408728831237552	0.00173855325085157	0.02241543605735	0	0	0	-0.10748112576824	0	0	0	0	0	0	0	0
path:hsa04977	Vitamin digestion and absorption	-1.61772980919352e-09	0	-1.62981199418e-14	0	0	0	0	0	-7.26748244561128e-08	0	0	-1.31587764156008e-17	0.00024476796308005	0	-0.00471887369974467	0	0	0	-6.40600894322373e-11	0	0	0	0	0	-0.0992470302744593	0	-1.64768255367466e-08	0	-0.00027272848855765	2.58243243697045e-05	0.00283462705164457	0	0	0	1.84882861812555e-07	0	0	0	0	0	0	0	0
path:hsa04978	Mineral absorption	0.107522195312151	0	3.44164866105267e-11	0	0	0	0	0	-5.6811032689072e-05	0	0	-9.352572606943e-10	0.0835255830055274	0	0.0174718193056067	0	0	0.0024148842793015	0.00305563768700218	3.12680607044526e-09	0	0	0	0	-0.101034878975611	0	0.00037311601552007	0	0.0274182583803927	1.1296282373633e-05	0.0596435660968795	0	0	0	-0.000731507027281732	0	0	0	0	0	0	0	0
path:hsa04979	Cholesterol metabolism	9.1873748255605e-06	0	-4.06369386184865e-11	0	0	0	0	0	0.0888006456007079	0	0.000224958444055997	-3.08534421366774e-07	0.000748864408456353	0.205941331338831	-0.186189618955735	0	0	-7.89177869052777e-07	-1.050538914504e-08	5.63805624200494e-07	0	0	-0.000406292083607227	1.2871333208677	-0.306528120398104	0	-0.000598435471914546	0	0.0208088836452895	-7.54993448561322e-05	0.0209146906486642	0	0	0	-0.00295916930547749	0	0	0	0	0	0	0	0
