X..Pathway.Id	Pathway.Name	hsa-let-7g-5p(+)	hsa-miR-100-5p(-)	hsa-miR-103a-3p(+)	hsa-miR-106b-5p(+)	hsa-miR-11400(-)	hsa-miR-122-5p(-)	hsa-miR-1273h-3p(-)	hsa-miR-1299(-)	hsa-miR-1307-3p(-)	hsa-miR-146-5p(+)	hsa-miR-148a-3p(-)	hsa-miR-148a-5p(-)	hsa-miR-148b-3p(-)	hsa-miR-151a-3p(-)	hsa-miR-15b-5p(+)	hsa-miR-16-5p(+)	hsa-miR-17-5p(+)	hsa-miR-191-5p(+)	hsa-miR-192-5p(-)	hsa-miR-193b-5p(-)	hsa-miR-197-3p(+)	hsa-miR-20a-5p(+)	hsa-miR-20b-5p(+)	hsa-miR-221-3p(+)	hsa-miR-223-3p(+)	hsa-miR-26b-5p(+)	hsa-miR-27a-5p(-)	hsa-miR-30a-3p(-)	hsa-miR-3168(+)	hsa-miR-335-5p(+)	hsa-miR-361-3p(-)	hsa-miR-361-5p(+)	hsa-miR-3615(-)	hsa-miR-375-3p(-)	hsa-miR-423-3p(-)	hsa-miR-499a-5p(+)	hsa-miR-502-3p(+)	hsa-miR-532-5p(-)	hsa-miR-548o-3p(-)	hsa-miR-582-3p(-)	hsa-miR-652-3p(+)	hsa-miR-664a-5p(-)	hsa-miR-6842-3p(-)	hsa-miR-769-5p(-)	hsa-miR-7706(-)	hsa-miR-93-5p(+)	hsa-miR-941(-)	hsa-miR-98-5p(+)	hsa-miR-99a-5p(-)	hsa-miR-99b-5p(-)
path:hsa00515	Mannose type O-glycan biosynthesis	0	0	0.00230958880834156	-0.166733905594445	0	-0.00449433324912181	0	0	0	0	-7.10024787357642e-07	0	-9.99740002946454e-05	-0.031376693490279	5.42031730753042e-09	-0.000101223603263563	0	0	0	0	-0.000367386361672247	0	0	0.00168845874827487	-1.07689989982694e-07	0	0	-3.80453460062313e-08	0	0	0	0	0	-3.26887087097781e-05	0	-1.77511809619535e-07	0	1.44616339143987e-06	0	6.63321684079587e-07	2.45364793806665e-05	0	0	0.000188106251345713	0	0	0.000131099582959802	0.00122110574726552	-1.07778685282151e-05	0
path:hsa00520	Amino sugar and nucleotide sugar metabolism	0	0	0.00453738770194304	0	0	0.0169373051804282	0	0	0	0	-1.4925841245856e-09	0	-0.00112754265926342	-0.0659576591737981	2.53692803096784e-05	3.66860662770459e-05	0	-4.16229978832654e-13	-1.31311633968238e-12	0	-0.000191919563591514	-5.05633563829823e-10	0	-0.00350960308669842	-6.41223584217933e-07	-2.47305625511512e-18	0	-2.80305844398288e-08	0	0	0	0	0	-0.000810495528082406	0	-0.00515863102367561	0	2.78914794270037e-05	0	-1.2442828750318e-05	-6.24942817081344e-05	0	0	-0.000185042365431297	0	0	0.000133326900231934	-0.00181203662698505	-1.151204500308e-05	0
path:hsa00524	Neomycin, kanamycin and gentamicin biosynthesis	0	0	0.00455932227321285	0	0	0.0151337977869844	0	0	0	0	-1.49086655733021e-09	0	-0.000879113903316924	-0.0658538993988878	2.53281657515786e-05	3.45370025432595e-05	0	-3.81219980613086e-13	-1.20266730176517e-12	0	-0.000224041295777599	-4.63103637900211e-10	0	-0.00327587572718882	-6.4066006181365e-07	-2.26504217758207e-18	0	-2.84626094187556e-08	0	0	0	0	0	-0.000132836091696008	0	-0.00472482868480881	0	3.57349731767687e-05	0	-1.23330426758449e-05	-5.81570777473106e-05	0	0	-0.000187332465431227	0	0	0.000133173474568893	-0.00181224625756769	-1.14391354094825e-05	0
path:hsa00531	Glycosaminoglycan degradation	-0.000358097115027914	0.00306460314492309	0.000714418998968676	0	0	-0.000861963364151076	0	0	0	0	0.0011018993413897	0	-1.19941013944681e-05	-0.00533686351824978	4.73569413479024e-06	-9.61285965708138e-06	0	-9.39052042545159e-05	2.38300212030088e-09	0	-5.48104490078407e-05	9.17607845008771e-07	0	5.53315726112937e-06	1.46385270382982e-05	-8.6391518495726e-09	0	3.26987275540817e-05	0	0	0	0	0	8.32078914022331e-06	0	2.85447365599315e-05	0	-0.000149425970276265	0	9.94477905191263e-06	-0.00135657161581328	0	0	-2.44343449143572e-05	0	-0.00230697179873752	1.0849729604682e-05	8.70203900275765e-07	-2.69312821934667e-06	0
path:hsa00532	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0	0	-1.61249309648251e-10	0	0	0	0	0	0	0	0	0	-1.97155986807269e-08	4.40864214568457e-13	0	-2.29655471787513e-10	0	0	0	0	-1.14572038479331e-09	0	0	0	0	0	0	0	0	0	0	0	0	7.20946938953038e-13	0	2.55819478509809e-11	0	2.15212660503428e-07	0	1.57020501617598e-13	0	0	0	1.32476249419077e-09	0	0	0	-3.83043349144194e-10	0	0
path:hsa00534	Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0	0	-2.02860373202271e-09	0	0	0	0	0	0	0	0	0	-3.55739421119746e-07	6.26088359704856e-12	0	-3.26142637295781e-09	0	0	0	0	-1.62535911192735e-08	0	0	0	0	0	0	0	0	0	0	0	0	1.02384469305403e-11	0	3.6329915740051e-10	0	1.33303229799472e-07	0	2.25011435954212e-12	0	0	0	1.88134897917298e-08	0	0	0	-5.4458732915357e-09	0	0
path:hsa00561	Glycerolipid metabolism	-9.90132076761035e-07	0	-0.00474265129522817	0	0	0.110177897599461	0	0	0	0	6.87261656463838e-11	0	0.00610002768491389	0.000380251575141609	-1.28246479987102e-09	-0.00241189132168589	0	-2.52391359766005e-07	-3.90446373380726e-07	0	-0.00219760774009198	-0.000150346763109108	0	1.07131407057017e-05	-5.27236663387901e-07	1.33953098053357e-11	0	0.000234188367207405	0	0	0	0	0	1.82411125743906e-07	0	-1.63578128865502e-06	0	0.000834648068715488	0	-3.37456371725332e-06	-0.0466678076270852	0	0	-0.00058506155752688	0	0	3.8424745310459e-07	-0.00664027067411369	0.0196289115910003	0
path:hsa00562	Inositol phosphate metabolism	7.3799671947051e-06	0.055094454489821	-0.00947063109753584	0	0	0.0164116480843551	0	0	0	0	0.0209028395978577	0	0.41318579197366	0.0682126365755503	0.0165220488500386	0.0202318110093598	-0.000391819164899019	-0.0093847602128762	-0.0630871479210259	0	-0.00256650003950035	0.00332704872312337	0	-0.000209567710414686	0.0196838704792572	0.00276380644356294	-0.0375396313510743	-0.000187914366122129	0	-0.0151788189476315	0	0	0	0.000270591718496951	0	-0.0422127490230531	0	0.164840210878231	0	-0.111936699101027	-0.29492961155351	0	0	0.00158786634545871	0	0.020083349813626	0.00175182197678771	0.0773732601501032	0.0347858614099348	0
path:hsa00563	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	0	0	-0.0106084467927134	0	0	0	0	0	0	0	0	0	0.000309892350005912	3.79622241739813e-05	0	-3.0929473205867e-05	0	0	0	0	-0.000417019790719313	0	0	4.79619835882109e-08	-5.33008388882555e-07	0	0	-7.76540536991417e-08	0	0	0	0	0	-4.44150139835258e-07	0	1.33206351953356e-07	0	0.00116762551994291	0	-1.21940085125829e-05	-0.0468309094898466	0	0	-0.000233590521620704	0	0	0	-0.0017568448289827	-0.000173535666026802	0
path:hsa00564	Glycerophospholipid metabolism	-7.14066344645668e-05	0	-0.184538514143637	0	0	0.110130805587116	0	0	0	0	-2.94550861265421e-10	0	0.0029171797451853	0.00320425933010845	2.47439838129606e-05	-0.0113926121429668	0	-2.52809083721671e-07	-1.57122743592392e-07	0	-0.089690891067985	-6.05022802629639e-05	0	0.0019018515332331	1.86964178186569e-05	9.91196180297426e-06	0	7.2508583150385e-06	0	0	0	0	0	-3.7506765978155e-06	0	-0.0331149150357265	0	0.0378843058622495	0	-9.54838955973805e-06	0.000378935415862676	0	0	0.00104057716735876	0	0	0.00170782818923876	0.0144228472328353	0.0192358981832962	0
path:hsa00565	Ether lipid metabolism	-6.41634013294499e-05	0	0.00601083734450456	0	0	-1.54701894940045e-09	0	0	0	0	9.1817812709994e-10	0	0.00265887317413667	0.000506053905576168	-2.69298802211814e-09	-0.00528362946558697	0	1.24904706726558e-08	0	0	-0.074439346013207	0	0	-0.00301366560651597	1.87408574632231e-05	9.93590403586395e-06	0	6.44521518513282e-06	0	0	0	0	0	1.56266956591074e-06	0	-0.0331943469145328	0	0.0390027327520219	0	-1.71235289748576e-06	0.047375281935457	0	0	-8.77069024455213e-05	0	0	0.00171275531957016	0.00070278916104043	-1.96067246030946e-05	0
path:hsa00590	Arachidonic acid metabolism	-0.000989521025736803	0.240709134849512	-0.187708973236475	0	0	-0.0176866163398769	0	0	0	0	-0.00254660076417561	0	0.00618242678465535	-0.0621618383109594	-2.0340204662052e-05	-0.154412786792647	-0.0768394099546003	-0.00447378882283894	-0.0131824874879259	0	-0.0798038315267746	9.52900454432185e-06	0	-2.04616670475027e-07	0.000585770128116049	-0.174626287071066	0	0.0347035719279978	0	0	0	0	0	0.00164114838806114	0	-0.00499749194210892	0	0.00753143505963049	0	3.25666196603979e-05	-1.78839938841963	0	0	-0.00356335378861533	0	0	0.000264293117814034	0.0234467579035973	0.461376804586382	0
path:hsa00591	Linoleic acid metabolism	-0.00623193718213614	0	-0.221609525603222	0	0	0.00191533515491261	0	0	0	0	-7.08556467463034e-07	0	0.00529771095372322	0.000969144435862931	3.49380555233993e-12	-0.00530093913512886	0	-7.46034094906246e-15	0	0	-0.07164813546724	0	0	3.98933884701671e-06	1.28102026303333e-07	2.06590440750669e-13	0	0.000822265823597177	0	0	0	0	0	0.00058270099713205	0	-3.5804527722651e-06	0	0.00629203805153254	0	-1.49178557735249e-05	-0.0462767232706398	0	0	-0.000474790136660164	0	0	-0.000137847488975074	-0.00588822968101176	-2.47495377402095e-05	0
path:hsa00592	alpha-Linolenic acid metabolism	-6.19248775145657e-05	0	-0.00151584537572173	0	0	-1.25110494826838e-14	0	0	0	0	-3.06033747874109e-15	0	0.000481693782814636	1.76556663252118e-05	-1.33930742353017e-18	-0.00509339745590583	0	-1.39981592044247e-16	0	0	-0.0713065779025179	0	0	3.94420375641671e-06	1.13251582682109e-07	3.87634546394767e-15	0	6.23206980345136e-06	0	0	0	0	0	2.00468649459348e-06	0	-1.98690654518007e-07	0	0.011023548992778	0	-3.56787510042169e-06	3.17707847427313e-07	0	0	-4.91059687460439e-05	0	0	-0.000137921594319374	0.000710490780349429	-2.42594717982086e-05	0
path:hsa00600	Sphingolipid metabolism	0	0	0.00128225614067166	0	0	-2.40582875661374e-05	0	0	0	0	1.08930257214877e-09	0	-0.00682012832197897	0.000637158914130885	-4.34623959850899e-09	-0.00411665055760042	0	0.00420869041422288	-2.87413603953233e-07	0	-0.00788301663756454	0	0	-0.0914694269964729	1.8786461505704e-05	1.03040107784742e-05	0	-3.12812162514473e-06	0	0	0	0	0	1.49332001969545e-06	0	-0.0344214861174715	0	0.00360589857973502	0	-0.000366564630514037	-0.0467398946979755	0	0	-9.92564818034462e-05	0	0	0.00191969099506292	-0.00746143163239512	-0.000171303533460488	0
path:hsa00601	Glycosphingolipid biosynthesis - lacto and neolacto series	0	0	0.00292544617900217	0	0	-0.00449328348555302	0	0	0	0	-7.10024787357642e-07	0	0.000103602637069115	-0.0313455227034265	0.0176694686499781	0.000492275091983909	0	0	0	0	-0.000224100470919107	0	0	1.35829966918684e-05	-1.07717608235704e-07	0	0	0.0116636156660831	0	0	0	0	0	-6.66558390258376e-06	0	4.24063124749866e-06	0	-0.000248985612999497	0	-0.00231532777316157	-0.0460740324281119	0	0	-0.000675849488964053	0	0	0.000131099582959802	0.00356859829602938	-0.00018216228964572	0
path:hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	0	0	0.00306281053628934	0	0	0	0	0	0	0	0	0	0.000213701120089027	0.000893585733738468	0.0176694632296608	0.000528142815685495	0	0	0	0	9.71738013063568e-05	0	0	1.73250225795219e-05	-1.20893885790382e-10	0	0	2.21728224174779e-05	0	0	0	0	0	1.90560919253917e-05	0	4.14634909695019e-06	0	-0.000240832986777565	0	-0.00231809458713439	-0.0460739202596767	0	0	-0.000115928397296086	0	0	0	3.57298222855748e-05	-0.000171460708374286	0
path:hsa00604	Glycosphingolipid biosynthesis - ganglio series	0	0	0.0122388898087942	0	0	2.5753972653837e-05	0	0	0	0	4.15990127539098e-11	0	0.000285217529174323	1.02648598090253e-06	-8.40716179465394e-10	3.81096643547548e-06	0	-9.38861933862955e-08	-2.96190810070629e-07	0	-0.000102180020288163	0	0	8.16868603371924e-11	-5.34862698323995e-07	-5.57830645630347e-13	0	-7.78027785363446e-08	0	0	0	0	0	-4.30674514358424e-08	0	2.40945336730023e-09	0	0.000104335823474485	0	8.34155158608885e-07	-9.97858249943386e-07	0	0	-0.0002389630052619	0	0	2.9730875536874e-09	-0.00205010587970651	-8.58113880526221e-09	0
path:hsa00620	Pyruvate metabolism	0	0	0.0316430579338744	0	0	0.0104594595524774	0	0	0	0	9.87557883323937e-07	0	-0.00954017443314799	0.0965727676065849	2.51496455014377e-05	0.000185365254745723	0	0.000403390801981624	-4.77943109532653e-11	0	-0.00371244121484612	-1.84038588568136e-08	0	-0.00986242197598541	1.8298863081655e-05	-0.167545528340889	0	0.0122007745893139	0	0	0	0	0	0.0804930436074445	0	-0.072979726388174	0	0.02107948738653	0	1.42245293212062e-05	-0.0938329277327943	0	0	9.55471798058584e-05	0	0	0.00167334648733836	-0.00662364131495659	0.000395029181586376	0
path:hsa00630	Glyoxylate and dicarboxylate metabolism	0	0	0.0059112784691236	0	0	2.45334518157445e-07	0	0	0	0	-3.9550643740447e-07	0	0.0160070517970597	-0.000872020278291028	-1.78924182886503e-07	0.000174136272770684	0	-1.79078819278956e-05	-5.21444355560063e-05	0	-0.0877819556977622	1.14819083776912e-09	0	1.43853960225135e-08	-5.27535725591859e-07	-9.8206166981686e-11	0	0.000318459135379214	0	0	0	0	0	-0.000582460129781651	0	-0.0202484951706752	0	8.83918546037822e-05	0	1.73895965121214e-06	-8.0902398167097e-05	0	0	-0.000539605322244002	0	0	5.23267620361959e-07	-0.0222074866774602	2.31712467353751e-05	0
path:hsa00640	Propanoate metabolism	0	0	0.0142221467983346	0	0	-4.87216856289272e-05	0	0	0	0	-1.43465592421807e-06	0	-0.00722229171551762	0.0325425806322415	2.51529881269673e-05	-6.81435931713871e-05	0	0.000403388471515748	0	0	-0.00240392530342069	0	0	-0.00670784960547324	-1.36887161326348e-08	0	0	-0.0117076998324826	0	0	0	0	0	0.00118240769165475	0	-8.88224073930653e-08	0	0.0209458903215536	0	-5.2235298790294e-06	-0.0936909844835498	0	0	0.0011105784301852	0	0	1.49967372273249e-07	-0.00882425359292833	4.05739046063145e-05	0
path:hsa00650	Butanoate metabolism	0	0	0.00374938436577694	0	0	0.0865122327395864	0	0	0	0	-2.42692158491089e-06	0	0.00523652816819313	-0.000863723762363996	-1.0828564901348e-12	3.13242117722131e-05	0	0	0	0	9.53829808515462e-05	0	0	-9.4844556499608e-07	-1.7009822486173e-08	3.12286140340937e-09	0	0.000254245218773444	0	0	0	0	0	8.4865801924262e-07	0	-1.21974056237058e-05	0	0.000121150908787988	0	1.61188569113818e-06	-2.99784282808832e-05	0	0	-0.000271403055147713	0	0	5.8197450985518e-07	-0.000423579386163172	-0.000173903563066988	0
path:hsa00670	One carbon pool by folate	0	0	0.00655601794706809	0	0	-5.05749090691417e-05	0	0	0	0	-3.19689764668438e-10	0	-0.000123730708675961	0.0320324769819548	0.0176694599152626	2.30107378011432e-05	0	0	0	0	-1.20773794322564	0	0	-0.00294497156921956	1.76514923044273e-05	9.69648465758609e-06	0	-9.94099285331979e-08	0	0	0	0	0	4.71932406663137e-07	0	-0.0323939974198116	0	-3.94057975788843e-05	0	0.000266480326039609	0.00011055505672954	0	0	-0.000195762252521167	0	0	0.00180650303411342	0.00464793223540434	3.78098616632753e-06	0
path:hsa00730	Thiamine metabolism	0	0	-0.00643654904061318	0	0	-4.6286677230355e-05	0	0	0	0	-0.000821925486935205	0	0.000219780036846328	7.08804267717465e-05	5.58363340542468e-11	-3.27272650635968e-05	0	0	0	0	5.32404671144083e-05	0	0	4.78691988796172e-08	-1.07909133560912e-13	0	0	-9.45472458492217e-06	0	0	0	0	0	5.58358503593795e-07	0	-1.02701824191679e-06	0	-2.57183202852198e-05	0	3.36778616337239e-05	-0.0467547408334684	0	0	-0.000215832290692658	0	0	1.31366399828493e-10	-0.00367582880400813	-0.00010234318123863	0
path:hsa00740	Riboflavin metabolism	0	0	-0.00444708695960463	0	0	-1.98368323346946e-07	0	0	0	0	-1.2507163757252e-09	0	0.00158496607250293	1.94550605958948e-05	2.3929477402446e-13	-9.77532304255126e-06	0	0	0	0	-0.00136839424158752	0	0	-3.37510635766759e-12	-1.07390160178035e-13	0	0	-0.000217196438990013	0	0	0	0	0	1.23576249208717e-06	0	-1.53230307233649e-05	0	6.71938735402356e-05	0	0.000257617967790851	-8.16711404976397e-05	0	0	-0.00493293765717788	0	0	1.30734612113537e-10	-0.00218868647627599	0.00162997865800907	0
path:hsa00750	Vitamin B6 metabolism	0	0	8.74442403885285e-07	0	0	8.45781074384029e-11	0	0	0	0	0	0	9.75730953651977e-07	3.06495371666578e-12	0	-9.74374537049599e-14	0	0	0	0	7.63222697346345e-07	0	0	-1.36338450943029e-07	0	0	0	0	0	0	0	0	0	-1.28960612885278e-06	0	-4.57672186258591e-05	0	-0.000707615800778875	0	-6.16217581020398e-09	-2.04044099270286e-09	0	0	3.87429085391972e-07	0	0	0	-0.00184685194413453	-2.22149025550811e-14	0
path:hsa00760	Nicotinate and nicotinamide metabolism	-6.13530699313404e-08	0.00266487229993312	0.0600758532863734	0	0	-0.00266619209759629	0	0	0	0	-1.50801655102637e-06	0	0.000424983529492396	-0.0982243361377776	1.79230374702007e-05	-0.00212480419789509	-0.000850683191808391	-0.00798965813338635	-8.44621690336684e-06	0	0.00071110173267246	-0.00240164916037455	0	-1.5774953201223e-05	0.00982250263274642	-0.169546497075844	0	0.0123771692695391	0	0	0	0	0	0.00142376997723305	0	-0.00504271841799903	0	-0.000772604634982584	0	0.0608931151268077	-0.122305613582845	0	0	0.00211397718535978	0	0	-0.000820953626823172	0.0114544051874303	-0.000693638981793927	0
path:hsa00770	Pantothenate and CoA biosynthesis	0	0	-0.00473902557068112	0	0	-4.72472609482741e-05	0	0	0	0	-1.54401995754717e-11	0	9.68782940123734e-05	0.0347416324852212	6.67211537762999e-09	-7.15172502774884e-05	0	2.03803254806884e-10	0	0	-0.000104208613414189	0	0	6.6857177175399e-09	7.99715878662999e-08	0	0	-0.0116820315040445	0	0	0	0	0	-5.64776684042936e-07	0	6.76868765125249e-07	0	9.1619348035884e-06	0	0.000249539696326231	4.91265838333389e-05	0	0	0.000463380398306881	0	0	6.72654930142434e-12	-0.000906532247183721	-5.49956635306178e-05	0
path:hsa00780	Biotin metabolism	0	0	-1.22395338231883e-05	0	0	0	0	0	0	0	0	0	-5.39812092549515e-05	0	0	1.94753477978112e-07	0	0	0	0	-4.56456757378018e-06	0	0	0	0	0	0	0	0	0	0	0	0	-5.48079050044024e-17	0	5.49463308243451e-13	0	0.0253427604066192	0	-5.13497930837137e-11	0	0	0	-1.2260053576692e-09	0	0	0	3.97442876170694e-07	0	0
path:hsa00785	Lipoic acid metabolism	0	0	6.42304444419846e-07	0	0	0	0	0	0	0	0	0	5.58665153107459e-05	1.38139318732698e-08	0	-4.87104731214834e-09	0	0	0	0	-0.00170109123303992	0	0	-2.28399753299389e-17	-1.80655504355152e-06	0	0	-2.63197212817819e-07	0	0	0	0	0	-3.59412235790288e-10	0	1.64450335690599e-10	0	0.0209290101786481	0	1.83403054840628e-09	2.31184669064081e-11	0	0	1.02812691347847e-08	0	0	0	-1.25129159163184e-07	8.13264852616596e-14	0
path:hsa00790	Folate biosynthesis	0	0	0.0143293597081706	0	0	-1.02894429654296e-09	0	0	0	0	1.82134365797278e-06	0	-4.73774431778117e-05	0.0326312718847235	0.0176627400206899	-4.37938225298162e-05	0	-1.25004637193568e-06	0	0	-0.100694539678453	0	0	-0.00295370920863049	1.81784041555777e-05	9.69648465758609e-06	0	-7.59180498466818e-07	0	0	0	0	0	-9.24440327989107e-06	0	-0.0324462279319296	0	-0.0006654371617832	0	0.000961092616774793	-0.0469936715310891	0	0	5.73756212836499e-05	0	0	0.0018065029022145	0.00265891860383206	-0.000161932273384842	0
path:hsa00830	Retinol metabolism	9.84912223734535e-07	1.28058054280127e-05	-0.225889736364586	0	0	0.00186827650450695	0	0	0	0	-7.08569343854536e-07	0	0.00339459929092545	0.00141873118988333	1.7147657949408e-11	-0.000212308326372334	-4.08788197297578e-06	-2.31479860108081e-07	-1.06161160915619e-08	0	-0.000384602075465274	0	0	-9.47283472254862e-07	-5.02763156784611e-07	-9.56546904657307e-06	0	5.18906579563311e-07	0	0	0	0	0	0.000591122512865461	0	-5.58689421903204e-05	0	-8.86089230852163e-05	0	-1.04018522929912e-05	-0.0462256669319212	0	0	0.00060942846126536	0	0	6.83417059244871e-07	0.003184725610312	2.36221769273126e-05	0
path:hsa00860	Porphyrin metabolism	0	0	-0.0140237878508724	0	0	-4.62799595701606e-05	0	0	0	0	-2.37656716631424e-07	0	0.00128509319246714	0.000886089192048084	5.45236126155611e-11	-2.6296589897321e-05	0	-5.35940463524614e-07	0	0	-0.000294860469676869	0	0	-1.09066015079966e-06	-0.00981691584124444	3.74743368409124e-09	0	-7.56073667482761e-06	0	0	0	0	0	-2.90177638706979e-06	0	-1.32292298508045e-05	0	0.000433739064269785	0	-6.72462668829217e-06	-0.0460482510517017	0	0	-0.000273947044193712	0	0	6.98135991883134e-07	-0.00866224607607941	-0.000286718039002278	0
path:hsa00900	Terpenoid backbone biosynthesis	0	0	0.0118974363319629	0	0	0.00206506294017337	0	0	0	0	-2.88400884419595e-05	0	0.00295288980160502	0.0653499045427605	6.64908968459134e-09	-0.00411703141654681	0	0	0	0	-0.000520860359173478	0	0	-1.8902338385219e-06	3.06218973756641e-08	6.24572280681873e-09	0	-0.011019406986762	0	0	0	0	0	-8.31746659102219e-07	0	-1.97244322023898e-05	0	0.000194386745174101	0	-7.34978388372261e-06	-4.79546973604055e-05	0	0	0.000198429819591645	0	0	1.16421898787215e-06	-0.0105464389317164	0.000137723985008865	0
path:hsa00910	Nitrogen metabolism	0	0	0.000723193609563374	0	0	1.01493686000546e-06	0	0	0	0	-1.04692675199611e-13	0	0.00540611798252133	0.000120789497841821	5.23548554050047e-19	5.61452765530163e-05	0	-6.36426012841264e-10	0	0	-2.98091365768701e-05	0	0	-0.00163432258479831	-8.25152607227033e-17	0	0	0.000257012129304194	0	0	0	0	0	3.95665215364133e-06	0	-1.62721988495858e-06	0	5.62814401461384e-05	0	-0.000235868445157674	-0.00465222879582878	0	0	-0.000302766702175527	0	0	1.09438458244052e-14	-0.0019543767851066	-4.32801497735368e-08	0
path:hsa00920	Sulfur metabolism	0	0	3.0502518850263e-07	0	0	-6.09953710721019e-08	0	0	0	0	9.95230540969444e-14	0	5.28794857468463e-05	-2.13310356047599e-05	-3.67373808604242e-13	-7.62968793667177e-06	0	0	0	0	-3.24204881797672e-07	0	0	-3.83339292171702e-07	2.34694494865361e-09	1.26202625162182e-09	0	-6.02257842919118e-12	0	0	0	0	0	-2.01556005619362e-08	0	-4.21621982169037e-06	0	0.00804857491535085	0	8.14780814457218e-06	5.93004724414342e-06	0	0	-4.43587609693242e-09	0	0	2.36902209247695e-07	1.0193734298119e-06	1.31595090547638e-10	0
path:hsa00970	Aminoacyl-tRNA biosynthesis	0	0	0.0313792898167897	0	0	-5.07576459834643e-05	0	0	0	0	-7.31449350763439e-07	0	0.000181907104832466	0.0322306687696212	2.55455037139079e-05	-4.256118649088e-07	0	-0.000972321329234075	0	0	-0.0780574291090263	0	0	-2.34946261173757e-09	-1.40033334765345e-08	0	0	1.33733325283177e-06	0	0	0	0	0	-5.47500779630969e-07	0	-1.45117336456021e-07	0	0.000199494418710185	0	0.000110650254141408	-0.0476975016252621	0	0	-2.53274069612195e-05	0	0	7.64590091563239e-08	-0.000335009676426349	4.24335744464316e-05	0
path:hsa00980	Metabolism of xenobiotics by cytochrome P450	1.17580193808772e-06	1.6182617269603e-05	0.0125866221390665	0	0	0.120526294803546	0	0	0	0	-2.10584243579732e-06	0	0.00103588789185371	0.0400575460816152	3.11917775946631e-05	-0.00668612375979158	-5.165831214901e-06	0.000500073526372231	-1.34155203720037e-08	0	-0.00127922713283661	0	0	-2.30225634049532e-06	-5.5655590647404e-07	-1.20840767506314e-05	0	1.29299241885807e-07	0	0	0	0	0	-1.76138359470255e-06	0	-2.56326395574329e-05	0	0.000621102694552457	0	-1.63468584035202e-05	-0.104909930300932	0	0	0.000164454153864471	0	0	1.63562829272314e-06	0.00721346172705503	-0.000290703648952415	0
path:hsa00982	Drug metabolism - cytochrome P450	-3.46149151358014e-08	2.12140228838662e-07	-0.230427416963656	0	0	0.0886855564541083	0	0	0	0	-9.49271322909141e-07	0	0.00558555086861923	0.000980109520170879	5.22607607076714e-08	-0.00111215717167959	-6.77196153016281e-08	8.32512730866334e-07	-1.75865962488798e-10	0	-0.000346748443751438	0	0	7.67073747966387e-08	-5.11264400448672e-07	-1.58461002691692e-07	0	0.000254187972770021	0	0	0	0	0	-3.15838819256687e-06	0	-4.54928654504732e-05	0	-0.000129411249779962	0	-2.69937564239166e-05	-0.092988468031531	0	0	-0.00027624805033114	0	0	8.42843202861156e-08	0.00531152432629057	-0.000347827240931502	0
path:hsa00983	Drug metabolism - other enzymes	-3.35711079559622e-08	2.0781441924436e-07	0.000619336104761662	0	0	0.0843083294930307	0	0	0	0	-9.42788594874633e-07	0	0.0109836629951234	0.0340574078980369	5.77592132623458e-08	-0.000386505170562288	-6.63387260511644e-08	8.13571876225296e-07	-1.72279831409324e-10	0	-0.000322045622960501	0	0	-1.14313063639753e-08	-4.46319555495988e-07	-1.55229780933939e-07	0	-0.0114786999621537	0	0	0	0	0	0.000564806338105988	0	-1.13539574594741e-06	0	0.000754484946083054	0	1.28826806917148e-05	-0.0461495619313531	0	0	5.49402518779851e-05	0	0	8.40839097177048e-08	-0.000666187879003002	-0.000230259268457513	0
