X..Pathway.Id	Pathway.Name	hsa-let-7b-3p(-)	hsa-let-7g-5p(-)	hsa-miR-100-5p(+)	hsa-miR-126-3p(+)	hsa-miR-1301-3p(-)	hsa-miR-139-5p(+)	hsa-miR-142-3p(+)	hsa-miR-145-3p(+)	hsa-miR-146-5p(-)	hsa-miR-148-3p(-)	hsa-miR-148a-3p(+)	hsa-miR-15a-5p(-)	hsa-miR-185-5p(-)	hsa-miR-20a-5p(-)	hsa-miR-221-3p(-)	hsa-miR-27a-3p(+)	hsa-miR-32-5p(+)	hsa-miR-320a-3p(-)	hsa-miR-335-5p(-)	hsa-miR-345-5p(+)	hsa-miR-378c(-)	hsa-miR-501-3p(-)	hsa-miR-582-3p(+)	hsa-miR-7-5p(+)	hsa-miR-99b-5p(+)
path:hsa01250	Biosynthesis of nucleotide sugars	0.000156786465993479	0	0	0	-7.03483675615454e-10	2.07139539636289e-05	0	0	0	0	1.42981101264256e-09	-5.0522229891818e-07	0	5.11220322968129e-10	0.00359483582300157	0	0	0	0	0	0	0	1.19550397727465e-05	7.7697228527953e-06	0
path:hsa03015	mRNA surveillance pathway	0.00368078310384685	0	0	0	-7.07519083075383e-09	-0.0153338294630328	0	0	0	0	-8.13830076412699e-05	0.0202843283604369	0	8.46716646260484e-05	0.00356838775286287	5.97420315351711e-05	0	0	0	0	0	0	-0.0678901278219592	0.014342925647333	0
path:hsa03018	RNA degradation	3.85777673812698e-05	0	0	0	-1.38975259627219e-09	-5.91929962174463e-06	0	0	0	0	-2.22175591627171e-06	9.28476517894233e-06	0	0	-4.45625145224068e-06	0	0	0	0	0	0	0	-9.04955901057773e-06	-0.00365297912039752	0
path:hsa03250	Viral life cycle - HIV-1	2.0828145379313e-05	0	0	0	-5.49532959696906e-10	-0.000288520997991704	0	0	0	0	-2.32145153752008e-06	8.64728324869913e-06	0	0	0.000955285377366659	-5.97420315351711e-05	0	0	0	0	0	0	-3.39720502265175e-06	-1.07164409164459e-06	0
path:hsa03320	PPAR signaling pathway	0.00103043150937942	0	0	-0.0076093276560454	2.19790246894316e-08	-0.0816636144562479	-0.00245702862415621	0	0	0	-0.00887734601588177	0.0110847074831048	0.000882820728681439	0.00121637481420579	-0.000118445608281154	0.00197145799939532	0	0	-0.00459037102897872	0	0	0	-0.00120122953658461	0.00401297490190247	0
path:hsa03440	Homologous recombination	0.00169029493937624	0	0	0	-5.27586554744139e-09	0.00364083920201716	0	0	0	0	0.000782048012462792	-2.05682564344542e-05	0	3.17122339423402e-07	-2.27559985574707e-05	0.000179226094605513	0	0	0	0	0	0	-0.0442632560813607	0.00339903727437568	0
path:hsa03460	Fanconi anemia pathway	0.000130278423447093	0	0	0	-1.25094401003714e-08	0.010845642965696	0	0	0	0	0.00234351526234614	0.0113544873785246	0	3.18946575070357e-07	-0.00306066548760276	0.000179226094605513	0	0	0	0	0	0	0.000824602560864081	0.00736520349694013	0
path:hsa04010	MAPK signaling pathway	5.28125470292282	2.14990843388469e-05	-0.439467275607085	-0.121749242496726	0.0847339673250695	-0.396473066723376	0	0	0	0	-0.133874532652843	0.210761246686554	0.164027250607365	0.200380443871436	0.0203504130313634	0.00322606970289924	0	0	0.172138913586702	0	0	0	0.00843974782051139	0.0893177736958553	0
path:hsa04012	ErbB signaling pathway	0.106972233525759	0	0	0	-1.28311971814963e-09	-0.404741980496898	0	0	0	0	0.00377097165651747	0.0304791660995971	0.000882820728681439	-1.0208631236252e-05	0.0974737646056766	0.00215071313526616	0	0	-0.00229518551448936	0	0	0	0.00494657274175111	0.0940659356788382	0
path:hsa04014	Ras signaling pathway	0.217962814007992	0.25340150752077	-0.439467313517703	0	0.232894931932117	-0.200015803786858	0	-1.68026240976518	0	0	0.00312774417435008	0.204118755562847	0.0148313882418482	0.0323526996872659	0.117822022313958	0.00254899334550063	0	0	0.173669037263028	0	0	0	-0.00561897628307735	-0.0590073498520365	0
path:hsa04015	Rap1 signaling pathway	0.158961444959076	-2.55062721718979e-05	-0.490872426052032	0	0.00812579766125585	-0.189153093509959	0	-1.68026240976518	0	0	0.00337944746913794	0.0584435737230442	0.00265978040051459	0.00139802088484517	0.0226475909361765	0.00626096659537918	0	0	0.0146126811089156	0	0	0	0.107850990144736	0.0750749667057515	0
path:hsa04020	Calcium signaling pathway	-0.00735125560177359	-7.31071495372869e-06	-0.490844744815353	0	0.014022209943855	0.0187064590953216	0	-1.68026240976518	0	0	-0.133808901332149	0.172725769644458	0.260058613883506	0.000896269435995123	0.00466109640477768	0.00721683909994192	0	0	0.0123174955944262	0	0	0	0.105044968700529	0.0427033098500947	0
path:hsa04022	cGMP-PKG signaling pathway	0.100298305108218	-7.31536100130212e-06	-0.051377488163575	0	0.00367800744103505	-0.0503991802505719	0	0	0	0	-0.144967171381436	0.00464881249538644	0.148824463242114	0.121856116625829	0.012394739886977	0.00675881685817227	0	0	0.0130825574325893	0	0	0	0.108650673474498	0.0535528687443763	0
path:hsa04024	cAMP signaling pathway	0.209162211955586	3.09736504895599e-09	3.79106163228213e-08	0	0.00031817636361119	-0.884807987102895	0	-1.68026240976518	0	0	-0.13660766350879	0.152268985386834	0.0379604505516555	0.0140337436992243	0.0187509678504358	0.00254899334550063	0	0	-0.00306024735265247	0	0	0	0.00649771830718493	0.100397274253176	0
path:hsa04060	Cytokine-cytokine receptor interaction	0.207608928490177	0.255214748527028	-0.219733656758852	-0.173927489281037	2.22469876788551e-05	-0.0952383809553822	-0.0066300772397866	0	0	0	-0.13651803222601	0.496525463929205	0.000882820728681439	-0.0465063401755136	0.13457078726882	0.00203115070687668	0	0	-0.00459037102897872	0	0	0	-0.126177736153547	-0.11233201948452	0
path:hsa04061	Viral protein interaction with cytokine and cytokine receptor	0.0014073484327816	-0.00832985194233694	-0.219733656758852	-0.168129906305003	2.44980047691235e-06	-0.061457367550935	0	0	0	0	0.00142926539182889	0.335791847252265	0	8.96267011795391e-05	0.126111554991458	0.000119484063070342	0	0	0	0	0	0	-0.0323471551692241	0.0491367819706423	0
path:hsa04062	Chemokine signaling pathway	0.20779456728817	-7.31071495372869e-06	-0.0513774312976504	-0.168129906305003	0.00336618409128821	-0.253239607988265	0	0	0	0	-0.133376781712087	0.195952232993994	0.00139214037984381	0.0828225033792052	0.139640806289725	0.00693804295277779	0	0	0.0130825574325893	0	0	0	0.106383934344562	0.11741925957692	0
path:hsa04064	NF-kappa B signaling pathway	0.225655810301151	5.3739967434495e-06	-0.219733656758852	-0.121749242496726	0.0503752962590031	0.0223965256968158	0.00561606542664278	0	0	0	0.0258787892656694	0.0109980483638073	0	0.0002681323772804	0.103743140240801	0.00119490701073846	0	0	-0.00229518551448936	0	0	0	-0.0820952445469846	0.0511150069237994	0
path:hsa04066	HIF-1 signaling pathway	0.00505285248991846	0	-0.219733656758852	0	-1.19866138731579e-08	-0.190921766481166	-0.0212162471673172	0	0	0	-0.0881169951830577	0.168236218543598	0.000882820728681439	0.0838270806884536	0.23218427981128	0.00322581893387798	0	0	-0.00459037102897872	0	0	0	-0.0415736364952956	0.0982068005338074	0
path:hsa04068	FoxO signaling pathway	0.153897961662837	0	0	-0.121749242496726	0.00118059467842855	-0.168622798304364	0	0	0	0	-0.133363488742443	0.160007354488508	0.000882820728681439	-9.31788747162631e-06	0.106204366030479	0.00430142627053231	0	0	-0.00459037102897872	0	0	0	0.00531460309574652	0.0860711239759822	0
path:hsa04070	Phosphatidylinositol signaling system	0.0153386936947804	-7.69548942497757e-06	-0.0540815066291057	0	0.00338505899482029	-0.182422154993431	0	-1.86695823307242	0	0	-0.0200237350837923	0.00608342992113422	0.00141894667727341	-0.00336380981064717	-0.00299029034272678	0.00739007943474706	0	0	0.0154578283675648	0	0	0	0.107543990322368	0.0216592222356594	0
path:hsa04071	Sphingolipid signaling pathway	0.109305325083028	0.253335082841639	-0.0513774312976504	0	0.00321592129172604	-0.205677791711498	0	0	0	0	-0.270442582256473	0.0264847258047006	0.00139214037984381	-0.00309938584001103	0.0156999213113948	0.0079536574888757	0	0	0.0130825574325893	0	0	0	0.0417511698069167	0.0824814353412908	0
path:hsa04072	Phospholipase D signaling pathway	0.0106001780363677	0.253335082841639	-0.0513774312976504	0	0.0603419183132191	-0.211520681571987	0	0	0	0	-0.0071152883396071	0.0366725678766665	0.000509319651162369	-0.00247938901626819	0.0162012253053107	0.00478732981751163	0	0	0.194402213077249	0	0	0	0.104657711697077	0.0579451397055797	0
path:hsa04080	Neuroactive ligand-receptor interaction	0.000857125271566814	-0.00012126871197691	-0.000304493603470316	-0.121749242496726	0.14791506616112	0.0127962844059241	0	0	0	0	-0.273387604991241	0.010436662515434	0.0155345818330023	3.36672351144624e-05	-0.00221767749633872	0	0	0	0.176729284615681	0	0	0	-0.00108885214499501	0.0134855247558615	0
path:hsa04110	Cell cycle	0.0065136256543925	0	0	0	-1.44440860064945e-08	0.0680581463485053	0	0	0	0	0.000485992679784302	0.160635017901438	0.000882820728681439	-1.01940138774559e-05	0.175233876106729	0.00424168423899715	0	0	-0.00459037102897872	0	0	0	-0.0691235575013221	0.075982898918557	0
path:hsa04114	Oocyte meiosis	0.00687739606635813	0	0	0	3.67481193455043e-08	0.0243648295336375	0	0	0	0	0.00107478502176282	0.0285277192760252	0.000882820728681439	-7.63387039087343e-05	-0.00610453636296461	0.00203122907219582	0	0	-0.00229518551448936	0	0	0	-0.113432395657317	0.0425171734915755	0
path:hsa04115	p53 signaling pathway	4.96244896543241	0	0	0	-1.59279787179118e-08	0.0626427558553416	-0.0212162471673172	0	0	0	-0.0893589142864036	0.00766028163114054	0.000882820728681439	4.40261207375162e-05	0.210369764376834	0.00418169143844072	0	0	-0.00459037102897872	0	0	0	-0.0114551320189863	-0.0585856839555982	0
path:hsa04122	Sulfur relay system	7.33010501155645e-11	0	0	0	0	1.53181003525134e-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.86466241966324e-06	0	0
path:hsa04130	SNARE interactions in vesicular transport	5.71608251567025e-07	0	0	0	-6.67481773349243e-10	-0.000204474270692128	0	0	0	0	2.04478891398081e-05	5.9299669832674e-06	0	0	2.16490413419267e-09	0	0	0	0	0	0	0	-4.28061232052609e-07	2.35617055880397e-11	0
path:hsa04136	Autophagy - other	0.000343520307044921	0	0	0	1.44698709499969e-09	-0.00370084800548302	0	0	0	0	4.44150086725455e-07	-1.13621351667623e-05	0	1.27696495286856e-08	0.00133701571134354	0	0	0	0	0	0	0	-0.00384324513767213	-0.00345157744611169	0
path:hsa04137	Mitophagy - animal	0.00362255987943909	0	0	0	-1.92090454726269e-08	-0.375430464374548	0	0	0	0	0.00363388477863977	0.0162558074549589	0.000882820728681439	-5.31262639413935e-07	0.106508722717429	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	0.00592008488201639	0.100604698111632	0
path:hsa04140	Autophagy - animal	0.163946769724933	0	0	0	-1.525264538783e-08	-0.193901334764471	0	0	0	0	0.00365204564014376	-0.00585090609830723	0.000882820728681439	0.0869795148873969	0.11099401564045	0.00430142627053231	0	0	-0.00459037102897872	0	0	0	0.00164941559288096	0.0610367522201626	0
path:hsa04141	Protein processing in endoplasmic reticulum	0.000296579820342925	0	0	0	0.000280788808748818	0.0250668055947312	0	0	0	0	-0.00451662758074908	0.00567145074410158	0	0.00126209209182993	0.00399699724638823	5.97420315351711e-05	0	0	0	0	0	0	0.00221191871817456	0.0248201023483306	0
path:hsa04144	Endocytosis	0.055982038898138	0	-0.219733656758852	0	0.000147559604270798	0.0361622668724475	0	0	0	0	0.00215324952094943	0.0130499599748202	0	0.000863779634938581	0.00590572946287283	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	-0.00153697836714769	0.0459046979418574	0
path:hsa04145	Phagosome	1.3523782937925e-07	0	0	0	5.33806659041095e-08	0.0205224017424872	0	0	0	0	0.000787356837440915	-1.08795113906569e-09	0	0	-7.47545930452934e-11	0	0	0	0	0	0	0	4.88825882060417e-09	-4.89972923788991e-13	0
path:hsa04150	mTOR signaling pathway	0.0110773695645979	0	0	-0.121749242496726	-1.11759484017342e-08	-0.440855230734289	0	0	0	0	0.00309314364836901	0.181606780047813	0.000882820728681439	-9.30439878837559e-06	0.127841957294238	0.0386605139781399	0	0	0	0	0	0	1.01616541236526	-0.080559882749648	0
path:hsa04151	PI3K-Akt signaling pathway	0.0103302291807595	0.00689367057296851	-0.497117215222291	-0.0173927489281038	0.00642212431009417	-0.23980314098957	-0.366104265080827	0	0	0	-0.0210580456158318	0.362314831859454	0.000882820728681439	0.076235360138701	0.201426978069349	0.00423735700772439	0	0	-0.00459037102897872	0	0	0	-0.0656771077831723	0.0671551968913404	0
path:hsa04152	AMPK signaling pathway	0.0149534231874096	0	0	0	-1.4805860798585e-08	-0.180158211080265	-0.00234002726110116	0	0	0	0.00302117234187247	0.0236348857266902	0.000882820728681439	0.00160929624137559	0.0357704553457473	-0.087283135731233	0	0	-0.00229518551448936	0	0	0	0.00270798580165468	0.060778481116214	0
path:hsa04210	Apoptosis	4.35939270904769	0	0	0	-1.69924520668184e-08	-0.633334478555277	0	0	0	0	0.00250474499837931	0.0120584974603902	0.000882820728681439	6.51319106811675e-05	0.216769631763419	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	0.00250753669980705	0.104501062041448	0
path:hsa04211	Longevity regulating pathway	0.0122272774863945	0	0	0	-1.64596447380179e-08	-0.175111424060671	0	0	0	0	0.00363726200313755	0.00971171638555553	0.000882820728681439	-0.000170874513896907	0.0232903171414617	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	0.00616300011770904	0.0897948560428363	0
path:hsa04213	Longevity regulating pathway - multiple species	0.0122652959010538	0	0	0	-8.61649371988512e-09	-0.180982161920259	0	0	0	0	0.00308983063313508	0.0274101628708031	0.000882820728681439	-0.000170010438106884	0.0151044288637743	0.00113509859916825	0	0	0	0	0	0	0.00476399138833783	0.0716726579569127	0
path:hsa04215	Apoptosis - multiple species	5.05939465583475	0	0	0	-1.29879259705219e-08	0.0280645373752775	0	0	0	0	0.000780402913781329	0.00569234580425875	0	0	0.185332289860801	0	0	0	0	0	0	0	0.00105865146840866	0.0404503644998209	0
path:hsa04216	Ferroptosis	-0.000527082756878683	-1.62149509444824e-05	0	0	0.000561583896613747	0.0436956568199642	0	0	0	0	0.00054373227722656	-0.00644975769431014	0.000882820728681439	-5.59723100128195e-07	0.00162096251876275	-0.0872831080728849	0	0	-0.00459037102897872	0	0	0	0.00693283722393211	0.100003016193583	0
path:hsa04217	Necroptosis	0.00429878326805828	2.1495986973798e-05	0	0	0.0846891696694957	0.0486741306555188	0	0	0	0	0.0020800244167022	0.169893322886541	0.000882820728681439	-0.0435804166417995	0.0242558227514361	0.00064248886545719	0	0	-0.00459037102897872	0	0	0	0.00175715293823569	0.0897370426302612	0
path:hsa04218	Cellular senescence	0.0200172850959807	0	0	0	-5.54900888578696e-09	-0.16388944293626	0	0	0	0	-0.0231878864072262	0.160770324498534	0.000882820728681439	-1.12415604677693e-05	0.204368482249135	0.00424168423899715	0	0	-0.00459037102897872	0	0	0	-0.0134280976075391	0.0870590540944302	0
path:hsa04260	Cardiac muscle contraction	0.00144260238541266	0	0	0	-1.03111843608458e-11	-0.226455630750047	0	0	0	0	-0.00429658771079743	7.8248641103366e-06	0	-0.000346829636791948	8.94432297279813e-06	0	0	0	0	0	0	0	-0.000910680576230929	6.39192318392582e-08	0
path:hsa04261	Adrenergic signaling in cardiomyocytes	0.0047850644239582	-7.30761758867974e-06	-0.0513773933870341	0	0.00370472746339101	-0.306232885110416	0	0	0	0	-0.145675652997825	0.0322514980256829	0.148822361287998	0.0232250030639193	0.0111623941237047	0.00472758778597646	0	0	0.017672928461568	0	0	0	0.0524000192104404	0.0571450950639038	0
path:hsa04270	Vascular smooth muscle contraction	0.20392708158651	0.000255984151824807	-0.0513778104038137	-0.162332323328968	1.04186231991893	0.022427557314683	0	0	0	0	-0.14489467228951	0.0207954833389007	0.000517727467626001	0.0912585167055111	0.00481797146337563	0.00365223121834338	0	0	0.017672928461568	0	0	0	0.101980553781441	-0.00811381245460343	0
path:hsa04310	Wnt signaling pathway	0.151203046548188	-7.31071495372869e-06	-0.0513774312976504	-0.121749242496726	0.00321579854500362	-0.394291224603341	0	0	0	0	-0.135094762585999	0.160614929638844	0.00139214037984381	-0.00321504069458926	0.00907390403865741	-0.0449404918606341	0	0	0.18981184204827	0	0	0	-3.88479143627546	0.0897115386739477	0
path:hsa04330	Notch signaling pathway	0.0437722137451078	0	0	0	-1.38005643417862e-08	0.0456792976348062	0	0	0	0	0.000957781080904237	0.0062247899422739	0.000882820728681439	3.18970048690814e-07	0.0103841454967909	0.00221045516680133	0	0	0.0438635453880188	0	0	0	-0.00202959890943727	0.0399426528975936	0
path:hsa04340	Hedgehog signaling pathway	0.000251337955139313	0	0	0	0.000147560422913588	0.0204407622748637	0	0	0	0	-0.000268503161989694	1.52995199442091e-05	0	-1.85602757978789e-05	0.00733216315263956	0.00101561453609791	0	0	0	0	0	0	-0.0066876183448179	0.0108829538702626	0
path:hsa04350	TGF-beta signaling pathway	0.102216017522197	0	0	0	-2.20793177012055e-08	0.0596622013007693	-0.315903680248656	0	0	0	-0.409729584050741	0.299370435798437	0.000882820728681439	-9.31532072863687e-06	0.00999458146020769	0.00417820833049103	0	0	0.172138913586702	0	0	0	-0.00105969669351479	-0.164586122624505	0
path:hsa04360	Axon guidance	0.511662752427726	0	0	-0.243498484993453	-1.66709322077364e-08	-0.196386600327773	0	0	0	0	-0.149042551724885	0.0197376194054681	0.177976658902178	0.0291905719624761	0.0901282473250275	0.00450175479240591	0	0	0.176729284615681	0	0	0	0.123553688658377	-0.0163073934117815	0
path:hsa04370	VEGF signaling pathway	0.00386971719483221	2.68699837172475e-05	-0.219733656758852	0	0.135064382192792	-0.21230742825104	0	0	0	0	0.00319046426227268	0.0115822998190643	0	-9.328113851786e-06	0.00134450833149031	0.00101561453609791	0	0	0	0	0	0	0.000466979958153846	0.0319768322692438	0
path:hsa04371	Apelin signaling pathway	0.101492330543615	-7.31071495372869e-06	-0.0513774312976504	0	0.00367693041528145	0.0368612985453745	-0.0212162471673172	0	0	0	-0.0918419027361697	0.00622815985954863	0.00139214037984381	-0.000880241209462617	0.0215994230909757	0.00789364684422382	0	0	0.0291488560340149	0	0	0	0.104495744321298	0.0289474327397933	0
path:hsa04380	Osteoclast differentiation	0.00515348195451763	0.253342393556593	0	0	-1.98749811111756e-08	-0.640862208884443	0	0	0	0	0.00321514455194885	0.172743428492752	0.000882820728681439	0.0829751597984999	0.0161907116463175	0.00322606970289924	0	0	-0.00459037102897872	0	0	0	-0.0241500667965629	0.0979540472092911	0
path:hsa04390	Hippo signaling pathway	0.44916522973384	0	0	0	-1.7796790895515e-08	-0.178018097977012	-0.0212162471673172	0	0	0	-0.0887087101687839	0.164099601795899	0.000882820728681439	3.96844231157824e-05	0.0934730692659909	0.0408109763443849	0	0	-0.00459037102897872	0	0	0	-1.52928213667745	-0.075678244190458	0
path:hsa04392	Hippo signaling pathway - multiple species	0.237256204480637	0	0	0	-2.00958420309235e-09	0.0231439542977252	0	0	0	0	0.00138979582268853	0.0116485928604318	0	3.93654530670916e-05	-0.0017537493270425	0	0	0	0	0	0	0	-0.0140341759005686	0.00374095019323711	0
path:hsa04510	Focal adhesion	0.363405690907469	0.00689367057296851	-0.27738355846344	-0.0173927489281038	5.78974759934209e-05	-0.40572381699228	-0.366104265080827	0	0	0	-0.171423945697345	0.0373271858678979	0.000882820728681439	0.00456972341569834	0.0108606932642587	0.00220612793552857	0	0	0	0	0	0	0.00361292582027166	0.0967959265102519	0
path:hsa04512	ECM-receptor interaction	0.000150752740383225	0.0081862338054001	-0.0839092810150558	-0.0206538893521232	6.03822063855458e-05	0.00034968405327367	-0.377460397378717	0	0	0	-0.0146343939031838	0.00570312381783099	0	-1.07047675303641e-05	0.00887905707100548	-6.42034885340513e-05	0	0	0	0	0	0	-0.00117737317920493	-0.0144084718236173	0
path:hsa04514	Cell adhesion molecules	0.305781899934892	0	0	-0.121749242496726	-7.52586456082717e-09	0.0314353213865108	0	0	0	0	-0.162756486642165	0.158762313352979	0.000882820728681439	3.25429803659847e-05	0.0937961506381275	-0.0893740791766159	0	0	0	0	0	0	-0.0144031860461513	0.0118084981600078	0
path:hsa04520	Adherens junction	0.109390776874655	0	0	0	-1.75589819692891e-08	0.056123367920648	0	0	0	0	0.0027073056831999	0.00882954486443963	0.000882820728681439	-9.3171449642838e-06	0.109967012963553	0.00424168423899715	0	0	-0.00459037102897872	0	0	0	-0.041654994893463	0.0510636241081121	0
path:hsa04530	Tight junction	0.207703043319026	0	0	0	-1.96774921201751e-08	-0.161931712023213	0	0	0	0	-0.157226154042633	0.0229660856589418	0.000882820728681439	0.000650045557194667	0.000677216536536128	0.00113509859916825	0	0	0.176729284615681	0	0	0	-0.00307357213820341	0.0789276049835206	0
path:hsa04540	Gap junction	0.00525965779192032	-7.31071495372869e-06	-0.0513774312976504	0	0.00675762853218377	0.0276501357357422	0	0	0	0	0.00238991191784475	0.0171176133527873	0.000509319651162369	0.172322932249534	0.0972371051117458	0.00472758778597646	0	0	0.017672928461568	0	0	0	0.101940251858222	0.0227646955668266	0
path:hsa04550	Signaling pathways regulating pluripotency of stem cells	0.118654613826943	0.00603196175134744	-0.219733656758852	0	-1.7420132275005e-08	-0.419749156365899	0	0	0	0	-0.13416641192024	0.182468118625437	0.000882820728681439	0.000863768689524699	0.0162941898964808	0.0408112271134061	0	0	0.172138913586702	0	0	0	-1.50354156545908	0.0460460461833646	0
path:hsa04610	Complement and coagulation cascades	-4.51939891942402e-05	0.0150799043783686	0	0	-6.90791562829512e-10	-0.00214633995366254	-0.018082877330515	0	0	0	-0.0778239218543019	0.000353136451273698	0	-1.75951749615565e-06	0.0014819860097345	-6.15225774004814e-07	0	0	0	0	0	0	0.00128294249402399	0.0145365342461254	0
path:hsa04611	Platelet activation	0.0998359665728848	0.000229528998668296	-0.0670726924947112	0	7.78575874319981	-0.20329509887639	0.00159201854686882	0	0	0	-0.130057837027267	0.023654965753074	0.185901672674265	0.0849850825872814	0.00585192506050585	0.00478702744092614	0	0	0.017672928461568	0	0	0	0.102255878733015	0.0221336304189246	0
path:hsa04612	Antigen processing and presentation	0.105583445276688	0	0	0	-9.91577284796098e-09	0.00860774789837264	0	0	0	0	-0.0389266245045564	0.14401036506578	0	2.34736204571427e-11	0.0118734664004675	0.00209097110373099	0	0	-0.00459037102897872	0	0	0	-0.130870936267552	0.0405711709409219	0
path:hsa04613	Neutrophil extracellular trap formation	0.0602428556249447	-4.3701829390067e-05	-0.0514327937710088	0	0.00359093456748705	-0.230140702544023	0.000312003634813487	0	0	0	0.00429890220944718	0.0148151632616996	0.00304459969250394	-0.00320612918417706	0.0136975580670562	0.00592211091074167	0	0	0.0153777429470787	0	0	0	0.103990047559056	0.0291678471522363	0
path:hsa04614	Renin-angiotensin system	7.81345347797407e-07	0	0	0	0.000232478629842348	0.00111978538440898	0	0	0	0	6.78757011226028e-07	0.000189406226877693	0	0	7.41259571124716e-08	0	0	0	0	0	0	0	-3.29938190702826e-07	-7.11721004580117e-07	0
